surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
99,-1,0,0,أ,أ,0.08,0.12,0.1,0.039999999999999994,0.020000000000000004,-15.241725,False,False,False,False,False,fatha
99,-1,1,1,َ,َ,0.12,0.14,0.14,0.020000000000000018,0.020000000000000018,-15.532492,False,False,False,False,False,damma
99,-1,2,2,ع,ع,0.14,0.26,0.16,0.12,0.01999999999999999,-17.093822,False,False,False,False,False,damma
99,-1,3,3,ُ,ُ,0.26,0.5,0.28,0.24,0.020000000000000018,-17.268566,False,False,False,False,False,damma
99,-1,4,4,و,و,0.5,0.58,0.52,0.07999999999999996,0.020000000000000018,-15.200454,False,False,False,False,False,damma
99,-1,5,5,ذ,ذ,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-17.628933,False,False,False,False,False,damma
99,-1,6,6,ُ,ُ,0.6,0.64,0.62,0.040000000000000036,0.020000000000000018,-17.129345,False,False,False,False,False,kasra
99,-1,7,7, ,|,0.64,0.66,0.66,0.020000000000000018,0.020000000000000018,-0.9318423,False,False,False,False,False,kasra
99,-1,8,8,ب,ب,0.66,0.68,0.68,0.020000000000000018,0.020000000000000018,-16.272219,False,False,False,False,False,kasra
99,-1,9,9,ِ,ِ,0.68,0.7000000000000001,0.7000000000000001,0.020000000000000018,0.020000000000000018,-18.730473,False,False,False,False,False,none
99,-1,10,10,ا,ا,0.7000000000000001,0.74,0.72,0.039999999999999925,0.019999999999999907,-0.00085341267,False,False,False,False,False,none
99,-1,11,11,ل,ل,0.74,0.9400000000000001,0.78,0.20000000000000007,0.040000000000000036,-0.0014508537,False,True,False,False,False,fatha
99,-1,12,12,ل,ل,0.9400000000000001,0.98,0.98,0.039999999999999925,0.039999999999999925,-0.00032910157,False,True,False,False,False,fatha
99,-1,13,13,ّ,ّ,0.98,1.02,1.02,0.040000000000000036,0.040000000000000036,-0.8367905,False,False,False,False,False,fatha
99,-1,14,14,َ,َ,1.02,1.3800000000000001,1.06,0.3600000000000001,0.040000000000000036,-0.06937198,False,False,False,False,False,kasra
