surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
103,-1,0,0,أ,أ,0.0,0.02,0.02,0.02,0.02,-18.609375,False,False,False,False,False,fatha
103,-1,1,1,َ,َ,0.02,0.04,0.04,0.02,0.02,-19.042969,False,False,False,False,False,damma
103,-1,2,2,ع,ع,0.04,0.08,0.06,0.04,0.019999999999999997,-21.011719,False,False,False,False,False,damma
103,-1,3,3,ُ,ُ,0.08,0.1,0.1,0.020000000000000004,0.020000000000000004,-18.63672,False,False,False,False,False,damma
103,-1,4,4,و,و,0.1,0.14,0.12,0.04000000000000001,0.01999999999999999,-18.583986,False,False,False,False,False,damma
103,-1,5,5,ذ,ذ,0.14,0.16,0.16,0.01999999999999999,0.01999999999999999,-13.929705,False,False,False,False,False,damma
103,-1,6,6,ُ,ُ,0.16,0.18,0.18,0.01999999999999999,0.01999999999999999,-19.402359,False,False,False,False,False,kasra
103,-1,7,7, ,|,0.18,0.2,0.2,0.020000000000000018,0.020000000000000018,-14.371749,False,False,False,False,False,kasra
103,-1,8,8,ب,ب,0.2,0.22,0.22,0.01999999999999999,0.01999999999999999,-16.039587,False,False,False,False,False,kasra
103,-1,9,9,ِ,ِ,0.22,0.24,0.24,0.01999999999999999,0.01999999999999999,-0.07601071,False,False,False,False,False,none
103,-1,10,10,ا,ا,0.24,0.32,0.26,0.08000000000000002,0.020000000000000018,-12.187575,False,False,False,False,False,none
103,-1,11,11,ل,ل,0.32,0.36,0.34,0.03999999999999998,0.020000000000000018,-17.10254,False,True,False,False,False,fatha
103,-1,12,12,ل,ل,0.36,0.38,0.38,0.020000000000000018,0.020000000000000018,-14.7034,False,True,False,False,False,fatha
103,-1,13,13,ّ,ّ,0.38,0.4,0.4,0.020000000000000018,0.020000000000000018,-19.097656,False,False,False,False,False,fatha
103,-1,14,14,َ,َ,0.4,0.42,0.42,0.019999999999999962,0.019999999999999962,-12.811841,False,False,False,False,False,kasra
103,-1,15,15,ه,ه,0.42,0.44,0.44,0.020000000000000018,0.020000000000000018,-16.829552,False,False,False,False,False,kasra
103,-1,16,16,ِ,ِ,0.44,0.46,0.46,0.020000000000000018,0.020000000000000018,-13.338758,False,False,False,False,False,kasra
103,-1,17,17, ,|,0.46,0.6,0.48,0.13999999999999996,0.019999999999999962,-14.4194355,False,False,False,False,False,kasra
103,-1,18,18,م,م,0.6,0.66,0.62,0.06000000000000005,0.020000000000000018,-1.2636105e-05,False,False,False,False,False,kasra
103,-1,19,19,ِ,ِ,0.66,0.7000000000000001,0.7000000000000001,0.040000000000000036,0.040000000000000036,-0.00044718734,False,False,False,False,False,fatha
103,-1,20,20,ن,ن,0.7000000000000001,0.76,0.72,0.05999999999999994,0.019999999999999907,-5.9725175,False,False,False,False,False,fatha
103,-1,21,21,َ,َ,0.76,0.78,0.78,0.020000000000000018,0.020000000000000018,-16.647251,False,False,False,False,False,none
103,-1,22,22, ,|,0.78,0.84,0.8200000000000001,0.05999999999999994,0.040000000000000036,-0.033013355,False,False,False,False,False,none
103,-1,23,23,ا,ا,0.84,0.88,0.86,0.040000000000000036,0.020000000000000018,-3.6133196,False,False,False,False,False,none
103,-1,24,24,ل,ل,0.88,1.1,0.92,0.22000000000000008,0.040000000000000036,-0.14672573,False,True,False,False,False,fatha
103,-1,25,25,ش,ش,1.1,1.12,1.12,0.020000000000000018,0.020000000000000018,-17.484406,False,True,False,False,False,fatha
103,-1,26,26,ّ,ّ,1.12,1.1400000000000001,1.1400000000000001,0.020000000000000018,0.020000000000000018,-8.853362,False,False,False,False,False,fatha
