surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
1,1,0,0,ب,ب,2.74,2.8000000000000003,2.7600000000000002,0.06000000000000005,0.020000000000000018,-4.5656117e-05,False,False,False,False,False,kasra
1,1,1,1,ِ,ِ,2.8000000000000003,3.08,2.82,0.2799999999999998,0.019999999999999574,-4.318178,False,False,False,False,True,sukun
1,1,2,2,س,س,3.08,3.38,3.1,0.2999999999999998,0.020000000000000018,-16.077646,False,False,False,False,True,sukun
1,1,3,3,ْ,ْ,3.38,3.64,3.4,0.26000000000000023,0.020000000000000018,-15.822652,False,False,False,False,False,kasra
1,1,4,4,م,م,3.64,3.7800000000000002,3.68,0.14000000000000012,0.040000000000000036,-0.0055381223,False,False,False,False,False,kasra
1,1,5,5,ِ,ِ,3.7800000000000002,3.88,3.8000000000000003,0.09999999999999964,0.020000000000000018,-16.01955,False,False,False,False,False,none
1,1,6,6, ,|,3.88,3.92,3.92,0.040000000000000036,0.040000000000000036,-6.60992e-05,False,False,False,False,False,none
1,1,7,7,ٱ,ا,3.92,3.96,3.96,0.040000000000000036,0.040000000000000036,-0.00997948,False,False,False,False,False,none
1,1,8,8,ل,ل,3.96,4.1,4.0200000000000005,0.13999999999999968,0.0600000000000005,-0.088941,False,True,False,False,False,fatha
1,1,9,9,ل,ل,4.1,4.26,4.12,0.16000000000000014,0.020000000000000462,-15.300369,False,True,False,False,False,fatha
1,1,10,10,ّ,ّ,4.26,4.48,4.28,0.22000000000000064,0.020000000000000462,-17.416023,False,False,False,False,False,fatha
1,1,11,11,َ,َ,4.48,4.84,4.5,0.35999999999999943,0.019999999999999574,-12.262219,False,False,False,False,False,kasra
1,1,12,12,ه,ه,4.84,4.9,4.86,0.0600000000000005,0.020000000000000462,-16.395517,False,False,False,False,False,kasra
1,1,13,13,ِ,ِ,4.9,4.92,4.92,0.019999999999999574,0.019999999999999574,-2.7242894,False,False,False,False,False,none
1,1,14,14, ,|,4.92,5.0,5.0,0.08000000000000007,0.08000000000000007,-0.06608589,False,False,False,False,False,none
1,1,15,15,ٱ,ا,5.0,5.04,5.04,0.040000000000000036,0.040000000000000036,-0.087521486,False,False,False,False,False,none
1,1,16,16,ل,ل,5.04,5.2,5.12,0.16000000000000014,0.08000000000000007,-0.078254744,False,True,False,False,False,fatha
1,1,17,17,ر,ر,5.2,5.26,5.22,0.05999999999999961,0.019999999999999574,-5.5549986e-05,False,True,False,False,False,fatha
1,1,18,18,ّ,ّ,5.26,5.3,5.28,0.040000000000000036,0.020000000000000462,-4.3530717,False,False,False,False,False,fatha
1,1,19,19,َ,َ,5.3,5.44,5.32,0.14000000000000057,0.020000000000000462,-3.8956196,False,False,False,False,True,sukun
1,1,20,20,ح,ح,5.44,7.46,5.46,2.0199999999999996,0.019999999999999574,-10.039887,False,False,False,False,True,sukun
1,1,21,21,ْ,ْ,7.86,7.98,7.88,0.1200000000000001,0.019999999999999574,-15.623054,False,False,True,False,False,fatha
1,1,22,22,م,م,7.98,8.1,8.02,0.11999999999999922,0.03999999999999915,-1.9550132e-05,False,False,True,False,False,fatha
1,1,23,23,َ,َ,8.1,8.120000000000001,8.120000000000001,0.02000000000000135,0.02000000000000135,-17.408207,False,False,True,False,False,none
1,1,24,25,ٰ,ا,8.120000000000001,8.34,8.16,0.21999999999999886,0.03999999999999915,-0.0030667924,False,False,False,False,False,kasra
