surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
102,-1,0,0,أ,أ,0.0,0.02,0.02,0.02,0.02,-17.345707,False,False,False,False,False,fatha
102,-1,1,1,َ,َ,0.02,0.04,0.04,0.02,0.02,-17.988283,False,False,False,False,False,damma
102,-1,2,2,ع,ع,0.04,0.06,0.06,0.019999999999999997,0.019999999999999997,-19.464848,False,False,False,False,False,damma
102,-1,3,3,ُ,ُ,0.06,0.08,0.08,0.020000000000000004,0.020000000000000004,-17.550781,False,False,False,False,False,damma
102,-1,4,4,و,و,0.08,0.1,0.1,0.020000000000000004,0.020000000000000004,-18.113281,False,False,False,False,False,damma
102,-1,5,5,ذ,ذ,0.1,0.12,0.12,0.01999999999999999,0.01999999999999999,-20.800781,False,False,False,False,False,damma
102,-1,6,6,ُ,ُ,0.12,0.14,0.14,0.020000000000000018,0.020000000000000018,-18.583984,False,False,False,False,False,kasra
102,-1,7,7, ,|,0.14,0.16,0.16,0.01999999999999999,0.01999999999999999,-19.093752,False,False,False,False,False,kasra
102,-1,8,8,ب,ب,0.16,0.2,0.18,0.04000000000000001,0.01999999999999999,-3.004029e-05,False,False,False,False,False,kasra
102,-1,9,9,ِ,ِ,0.2,0.24,0.24,0.03999999999999998,0.03999999999999998,-0.0007347942,False,False,False,False,False,none
102,-1,10,10,ا,ا,0.24,0.26,0.26,0.020000000000000018,0.020000000000000018,-9.038986,False,False,False,False,False,none
102,-1,11,11,ل,ل,0.26,0.36,0.28,0.09999999999999998,0.020000000000000018,-16.556648,False,True,False,False,False,fatha
102,-1,12,12,ل,ل,0.36,0.42,0.38,0.06,0.020000000000000018,-15.020031,False,True,False,False,False,fatha
102,-1,13,13,ّ,ّ,0.42,0.44,0.44,0.020000000000000018,0.020000000000000018,-16.577154,False,False,False,False,False,fatha
102,-1,14,14,َ,َ,0.44,0.66,0.46,0.22000000000000003,0.020000000000000018,-12.150569,False,False,False,False,False,kasra
102,-1,15,15,ه,ه,0.66,0.72,0.68,0.05999999999999994,0.020000000000000018,-15.793957,False,False,False,False,False,kasra
102,-1,16,16,ِ,ِ,0.72,0.74,0.74,0.020000000000000018,0.020000000000000018,-0.010005912,False,False,False,False,False,kasra
102,-1,17,17, ,|,0.74,0.76,0.76,0.020000000000000018,0.020000000000000018,-14.2535925,False,False,False,False,False,kasra
102,-1,18,18,م,م,0.76,0.78,0.78,0.020000000000000018,0.020000000000000018,-10.4839525,False,False,False,False,False,kasra
102,-1,19,19,ِ,ِ,0.78,0.8,0.8,0.020000000000000018,0.020000000000000018,-7.203903,False,False,False,False,False,fatha
102,-1,20,20,ن,ن,0.8,0.8200000000000001,0.8200000000000001,0.020000000000000018,0.020000000000000018,-13.654828,False,False,False,False,False,fatha
102,-1,21,21,َ,َ,0.8200000000000001,0.84,0.84,0.019999999999999907,0.019999999999999907,-16.258102,False,False,False,False,False,none
102,-1,22,22, ,|,0.84,0.9,0.88,0.06000000000000005,0.040000000000000036,-6.598013e-05,False,False,False,False,False,none
102,-1,23,23,ا,ا,0.9,0.96,0.92,0.05999999999999994,0.020000000000000018,-0.532806,False,False,False,False,False,none
102,-1,24,24,ل,ل,0.96,1.2,1.0,0.24,0.040000000000000036,-0.005868672,False,True,False,False,False,fatha
102,-1,25,25,ش,ش,1.2,1.24,1.22,0.040000000000000036,0.020000000000000018,-16.326246,False,True,False,False,False,fatha
102,-1,26,26,ّ,ّ,1.24,1.28,1.28,0.040000000000000036,0.040000000000000036,-0.433545,False,False,False,False,False,fatha
102,-1,27,27,َ,َ,1.28,1.78,1.3,0.5,0.020000000000000018,-0.9600226,False,False,False,False,True,sukun
102,-1,28,28,ي,ي,1.78,1.84,1.8,0.06000000000000005,0.020000000000000018,-0.27918082,False,False,False,False,True,sukun
102,-1,29,29,ْ,ْ,1.84,1.86,1.86,0.020000000000000018,0.020000000000000018,-6.92966,False,False,False,False,False,fatha
102,-1,30,30,ط,ط,1.86,1.8800000000000001,1.8800000000000001,0.020000000000000018,0.020000000000000018,-12.852643,True,False,False,False,False,fatha
102,-1,31,31,َ,َ,1.8800000000000001,1.9000000000000001,1.9000000000000001,0.020000000000000018,0.020000000000000018,-10.801232,False,False,False,False,False,kasra
102,-1,32,32,ا,ا,1.9000000000000001,1.92,1.92,0.019999999999999796,0.019999999999999796,-12.644049,False,False,False,False,False,kasra
102,-1,33,33,ن,ن,1.92,1.96,1.94,0.040000000000000036,0.020000000000000018,-2.6413066,False,False,False,False,False,kasra
102,-1,34,34,ِ,ِ,1.96,2.0,1.98,0.040000000000000036,0.020000000000000018,-14.351812,False,False,False,False,False,none
102,-1,35,35, ,|,2.0,2.02,2.02,0.020000000000000018,0.020000000000000018,-0.51815045,False,False,False,False,False,none
102,-1,36,36,ا,ا,2.02,2.08,2.04,0.06000000000000005,0.020000000000000018,-4.63963,False,False,False,False,False,none
102,-1,37,37,ل,ل,2.08,2.22,2.1,0.14000000000000012,0.020000000000000018,-1.6637545,False,True,False,False,False,fatha
