surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
59,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-8.04871940612793,0.08,6.5884374999999995,46,5,14,0,1,0,14,3,1,6.508375,199.4535049107641,18.687391796246487,115.20211864206918,536.0,647.0,68.12371153588036,12.891547088332707,0.09409913420677185,1822.1023474539743,3344.707414215686,0.0
59,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ سَبَّحَ لِلَّهِ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۖ وَهُوَ ٱلْعَزِيزُ ٱلْحَكِيمُ,125,-8.116908073425293,6.4084375,23.509125,129,15,39,3,1,0,39,9,1,17.1006875,192.65519735162184,19.09443092897044,135.3835793802574,1464.0,1707.0,67.74419451223966,13.619166970865887,0.07842323184013367,1769.5881213559564,3265.332943925234,0.0
59,2,هُوَ ٱلَّذِىٓ أَخْرَجَ ٱلَّذِينَ كَفَرُوا۟ مِنْ أَهْلِ ٱلْكِتَـٰبِ مِن دِيَـٰرِهِمْ لِأَوَّلِ ٱلْحَشْرِ ۚ مَا ظَنَنتُمْ أَن يَخْرُجُوا۟ ۖ وَظَنُّوٓا۟ أَنَّهُم مَّانِعَتُهُمْ حُصُونُهُم مِّنَ ٱللَّهِ فَأَتَىٰهُمُ ٱللَّهُ مِنْ حَيْثُ لَمْ يَحْتَسِبُوا۟ ۖ وَقَذَفَ فِى قُلُوبِهِمُ ٱلرُّعْبَ ۚ يُخْرِبُونَ بُيُوتَهُم بِأَيْدِيهِمْ وَأَيْدِى ٱلْمُؤْمِنِينَ فَٱعْتَبِرُوا۟ يَـٰٓأُو۟لِى ٱلْأَبْصَـٰرِ,375,-4.845580101013184,23.3090625,75.26325,393,40,121,8,6,4,121,25,9,51.9541875,194.1053875540564,25.645727262139406,382.0824090135143,4450.0,5192.0,68.13039603321083,15.521379603256726,0.0877608060836792,1638.543898740568,3106.2913716133003,0.0
59,3,وَلَوْلَآ أَن كَتَبَ ٱللَّهُ عَلَيْهِمُ ٱلْجَلَآءَ لَعَذَّبَهُمْ فِى ٱلدُّنْيَا ۖ وَلَهُمْ فِى ٱلْـَٔاخِرَةِ عَذَابُ ٱلنَّارِ,123,-8.404221534729004,75.08324999999999,92.41525,127,14,39,2,0,1,39,8,1,17.3320625,196.37375718920575,21.369652178058125,147.42903007317489,1490.0,1730.0,70.08152424717579,16.31264363750242,0.12730763852596283,1754.9847558621125,3310.957679889299,0.0
59,4,ذَٰلِكَ بِأَنَّهُمْ شَآقُّوا۟ ٱللَّهَ وَرَسُولَهُۥ ۖ وَمَن يُشَآقِّ ٱللَّهَ فَإِنَّ ٱللَّهَ شَدِيدُ ٱلْعِقَابِ,108,-8.086882591247559,92.21525,106.933875,112,12,37,3,3,2,37,9,3,14.718625,193.8459809484152,21.594902852672828,240.27096345068162,1331.0,1468.0,68.76457111931752,15.517377115166445,0.08317774534225464,1599.438566188789,2991.779891304348,0.0
59,5,مَا قَطَعْتُم مِّن لِّينَةٍ أَوْ تَرَكْتُمُوهَا قَآئِمَةً عَلَىٰٓ أُصُولِهَا فَبِإِذْنِ ٱللَّهِ وَلِيُخْزِىَ ٱلْفَـٰسِقِينَ,123,-8.969871520996094,106.873875,124.629875,124,13,41,4,5,3,43,13,6,17.756,192.94901787782493,23.920263718734084,176.13521480586945,1445.0,1772.0,67.08772479153082,15.561287033852242,0.10004056990146637,1742.7989300533886,3288.5557432432433,0.0
59,6,وَمَآ أَفَآءَ ٱللَّهُ عَلَىٰ رَسُولِهِۦ مِنْهُمْ فَمَآ أَوْجَفْتُمْ عَلَيْهِ مِنْ خَيْلٍۢ وَلَا رِكَابٍۢ وَلَـٰكِنَّ ٱللَّهَ يُسَلِّطُ رُسُلَهُۥ عَلَىٰ مَن يَشَآءُ ۚ وَٱللَّهُ عَلَىٰ كُلِّ شَىْءٍۢ قَدِيرٌۭ,200,-6.058452129364014,124.429875,151.069375,209,25,67,8,2,5,71,16,3,26.6395,188.29864782357058,25.545783820050247,212.5629807539642,2405.0,2660.0,69.510659599609,16.222783570531902,0.09634872525930405,1721.032619981964,3216.2740096038415,0.0
59,7,مَّآ أَفَآءَ ٱللَّهُ عَلَىٰ رَسُولِهِۦ مِنْ أَهْلِ ٱلْقُرَىٰ فَلِلَّهِ وَلِلرَّسُولِ وَلِذِى ٱلْقُرْبَىٰ وَٱلْيَتَـٰمَىٰ وَٱلْمَسَـٰكِينِ وَٱبْنِ ٱلسَّبِيلِ كَىْ لَا يَكُونَ دُولَةًۢ بَيْنَ ٱلْأَغْنِيَآءِ مِنكُمْ ۚ وَمَآ ءَاتَىٰكُمُ ٱلرَّسُولُ فَخُذُوهُ وَمَا نَهَىٰكُمْ عَنْهُ فَٱنتَهُوا۟ ۚ وَٱتَّقُوا۟ ٱللَّهَ ۖ إِنَّ ٱللَّهَ شَدِيدُ ٱلْعِقَابِ,338,-2.5629920959472656,150.869375,197.6783125,350,37,110,12,4,3,111,32,6,46.8089375,193.41262740356896,19.22193943662973,134.67031040358307,4070.0,4677.0,68.32778108394383,14.928708354805986,0.09090457856655121,1747.9698445615725,3249.5567754613808,0.0
59,8,لِلْفُقَرَآءِ ٱلْمُهَـٰجِرِينَ ٱلَّذِينَ أُخْرِجُوا۟ مِن دِيَـٰرِهِمْ وَأَمْوَٰلِهِمْ يَبْتَغُونَ فَضْلًۭا مِّنَ ٱللَّهِ وَرِضْوَٰنًۭا وَيَنصُرُونَ ٱللَّهَ وَرَسُولَهُۥٓ ۚ أُو۟لَـٰٓئِكَ هُمُ ٱلصَّـٰدِقُونَ,195,-3.7791481018066406,197.4783125,224.424,206,18,69,9,6,3,71,19,8,26.9456875,184.5701986753887,23.350734456433678,328.08184873027443,2360.0,2691.0,67.66543478427963,14.69555562290392,0.07799362391233444,1642.034396015569,3122.293890865955,0.0
59,9,وَٱلَّذِينَ تَبَوَّءُو ٱلدَّارَ وَٱلْإِيمَـٰنَ مِن قَبْلِهِمْ يُحِبُّونَ مَنْ هَاجَرَ إِلَيْهِمْ وَلَا يَجِدُونَ فِى صُدُورِهِمْ حَاجَةًۭ مِّمَّآ أُوتُوا۟ وَيُؤْثِرُونَ عَلَىٰٓ أَنفُسِهِمْ وَلَوْ كَانَ بِهِمْ خَصَاصَةٌۭ ۚ وَمَن يُوقَ شُحَّ نَفْسِهِۦ فَأُو۟لَـٰٓئِكَ هُمُ ٱلْمُفْلِحُونَ,277,-4.3444414138793945,224.224,262.39112500000005,286,31,92,6,5,4,94,25,6,38.167125,190.5112689585163,16.85124145717366,89.17100711091265,3311.0,3813.0,67.95946354177539,16.40848419610943,0.09564246982336044,1650.6440343550667,3113.363107711651,0.0
59,10,وَٱلَّذِينَ جَآءُو مِنۢ بَعْدِهِمْ يَقُولُونَ رَبَّنَا ٱغْفِرْ لَنَا وَلِإِخْوَٰنِنَا ٱلَّذِينَ سَبَقُونَا بِٱلْإِيمَـٰنِ وَلَا تَجْعَلْ فِى قُلُوبِنَا غِلًّۭا لِّلَّذِينَ ءَامَنُوا۟ رَبَّنَآ إِنَّكَ رَءُوفٌۭ رَّحِيمٌ,214,-3.2587332725524902,264.811125,292.10762500000004,219,23,68,4,3,4,71,25,6,27.2965,189.3059831560871,24.353412945274066,123.10941668781223,2339.0,2726.0,67.14060616876237,15.25351797028736,0.09066926687955856,1691.1763950465781,3138.1733021077284,2.419999999999959
59,11,أَلَمْ تَرَ إِلَى ٱلَّذِينَ نَافَقُوا۟ يَقُولُونَ لِإِخْوَٰنِهِمُ ٱلَّذِينَ كَفَرُوا۟ مِنْ أَهْلِ ٱلْكِتَـٰبِ لَئِنْ أُخْرِجْتُمْ لَنَخْرُجَنَّ مَعَكُمْ وَلَا نُطِيعُ فِيكُمْ أَحَدًا أَبَدًۭا وَإِن قُوتِلْتُمْ لَنَنصُرَنَّكُمْ وَٱللَّهُ يَشْهَدُ إِنَّهُمْ لَكَـٰذِبُونَ,264,-3.37489652633667,302.307625,327.4660625,269,28,86,3,5,5,88,15,8,25.1584375,202.01996705638578,27.366457813842597,229.77969355508705,2226.0,2512.0,67.82921965018244,13.168180594551306,0.0865425169467926,1731.926841612087,3155.813214739517,10.199999999999932
59,12,لَئِنْ أُخْرِجُوا۟ لَا يَخْرُجُونَ مَعَهُمْ وَلَئِن قُوتِلُوا۟ لَا يَنصُرُونَهُمْ وَلَئِن نَّصَرُوهُمْ لَيُوَلُّنَّ ٱلْأَدْبَـٰرَ ثُمَّ لَا يُنصَرُونَ,147,-7.193185806274414,327.58606249999997,347.282625,150,16,48,1,4,3,48,12,6,19.696625,195.34120163428184,22.524268076779066,140.77798374885862,1756.0,1966.0,66.27767271790076,15.186896690793464,0.06556293368339539,1606.4931160015326,3039.481026785714,0.1199999999999477
59,13,لَأَنتُمْ أَشَدُّ رَهْبَةًۭ فِى صُدُورِهِم مِّنَ ٱللَّهِ ۚ ذَٰلِكَ بِأَنَّهُمْ قَوْمٌۭ لَّا يَفْقَهُونَ,99,-8.373011589050293,347.1025625,361.0020625,103,12,31,1,3,4,33,4,3,13.8995,176.852521248877,23.988081825836492,205.3153310544584,1201.0,1386.0,64.11524303275122,14.579426681128517,0.05968882143497467,1509.5650532753573,2996.5337643678163,0.0
59,14,لَا يُقَـٰتِلُونَكُمْ جَمِيعًا إِلَّا فِى قُرًۭى مُّحَصَّنَةٍ أَوْ مِن وَرَآءِ جُدُرٍۭ ۚ بَأْسُهُم بَيْنَهُمْ شَدِيدٌۭ ۚ تَحْسَبُهُمْ جَمِيعًۭا وَقُلُوبُهُمْ شَتَّىٰ ۚ ذَٰلِكَ بِأَنَّهُمْ قَوْمٌۭ لَّا يَعْقِلُونَ,201,-6.584245681762695,365.9220625,388.87793750000003,213,23,62,4,6,9,69,14,6,22.955875,184.35972957030467,28.267091215095842,406.03134898133897,1925.0,2292.0,66.34700574124264,14.674414320457734,0.0664740800857544,1571.1981441394594,2956.878917130919,4.919999999999959
59,15,كَمَثَلِ ٱلَّذِينَ مِن قَبْلِهِمْ قَرِيبًۭا ۖ ذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,94,-8.989562034606934,389.0979375,402.148,99,11,28,0,3,3,31,7,3,13.0500625,182.96198661210354,22.30518553225687,143.90428634036329,1089.0,1302.0,66.91812760163006,13.972611084531707,0.0754927471280098,1531.4445550497085,2910.2519914215686,0.21999999999997044
59,16,كَمَثَلِ ٱلشَّيْطَـٰنِ إِذْ قَالَ لِلْإِنسَـٰنِ ٱكْفُرْ فَلَمَّا كَفَرَ قَالَ إِنِّى بَرِىٓءٌۭ مِّنكَ إِنِّىٓ أَخَافُ ٱللَّهَ رَبَّ ٱلْعَـٰلَمِينَ,142,-5.046346664428711,403.168,421.394375,146,17,47,5,3,5,48,10,4,18.226375,180.37334935695787,19.174661033060723,178.95954134086628,1632.0,1819.0,67.39794447329102,15.278725048007782,0.0681702196598053,1623.3126249749744,3106.8256578947367,1.0199999999999818
59,17,فَكَانَ عَـٰقِبَتَهُمَآ أَنَّهُمَا فِى ٱلنَّارِ خَـٰلِدَيْنِ فِيهَا ۚ وَذَٰلِكَ جَزَٰٓؤُا۟ ٱلظَّـٰلِمِينَ,100,-9.312576293945312,422.994375,436.35812500000003,106,10,40,7,2,2,40,14,3,13.36375,186.95468574119255,26.100476706357398,264.62634050228263,1197.0,1333.0,66.36749019887168,16.36370616774496,0.07145369052886963,1628.4762644953794,3039.230711722488,1.599999999999966
59,18,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ ٱللَّهَ وَلْتَنظُرْ نَفْسٌۭ مَّا قَدَّمَتْ لِغَدٍۢ ۖ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ خَبِيرٌۢ بِمَا تَعْمَلُونَ,149,-8.168310165405273,436.17812499999997,456.551375,160,17,43,2,4,5,46,12,6,20.3733125,198.71192754990275,14.694325128583305,145.95785353002046,1828.0,2034.0,70.4940898182885,14.131800013208064,0.1071491688489914,1712.8427688667202,3174.511872056515,0.0
59,19,وَلَا تَكُونُوا۟ كَٱلَّذِينَ نَسُوا۟ ٱللَّهَ فَأَنسَىٰهُمْ أَنفُسَهُمْ ۚ أُو۟لَـٰٓئِكَ هُمُ ٱلْفَـٰسِقُونَ,99,-7.8686676025390625,456.51131250000003,471.2628125,106,10,35,4,1,0,35,11,1,14.7515,173.65875198938707,18.676491420214628,119.93614879401366,1171.0,1472.0,64.52322184203665,15.686888020652724,0.06613579392433167,1430.9108780068043,2740.1199837310196,0.0
59,20,لَا يَسْتَوِىٓ أَصْحَـٰبُ ٱلنَّارِ وَأَصْحَـٰبُ ٱلْجَنَّةِ ۚ أَصْحَـٰبُ ٱلْجَنَّةِ هُمُ ٱلْفَآئِزُونَ,97,-8.694161415100098,471.06275,484.63750000000005,102,10,33,5,3,3,33,9,3,13.57475,194.99466075504688,23.699166422291988,272.2467182433428,1141.0,1354.0,67.95505594039173,15.398060547646363,0.08684085309505463,1657.0093091994415,3155.330882352941,0.0
59,21,لَوْ أَنزَلْنَا هَـٰذَا ٱلْقُرْءَانَ عَلَىٰ جَبَلٍۢ لَّرَأَيْتَهُۥ خَـٰشِعًۭا مُّتَصَدِّعًۭا مِّنْ خَشْيَةِ ٱللَّهِ ۚ وَتِلْكَ ٱلْأَمْثَـٰلُ نَضْرِبُهَا لِلنَّاسِ لَعَلَّهُمْ يَتَفَكَّرُونَ,180,-8.579896926879883,484.4375,508.74987500000003,189,18,57,4,3,6,60,10,5,24.312375,186.1902964452223,25.5364664795687,213.8108497574594,2098.0,2428.0,68.35851544340142,13.977104754750783,0.0813683569431305,1678.4594915034097,3098.4066611842104,0.0
59,22,هُوَ ٱللَّهُ ٱلَّذِى لَآ إِلَـٰهَ إِلَّا هُوَ ۖ عَـٰلِمُ ٱلْغَيْبِ وَٱلشَّهَـٰدَةِ ۖ هُوَ ٱلرَّحْمَـٰنُ ٱلرَّحِيمُ,107,-7.595874309539795,509.109875,523.720125,115,13,37,5,0,0,37,11,1,14.61025,189.37875656803322,26.86691436596222,210.44078791681073,1255.0,1458.0,68.12498035754392,13.687661829962689,0.09436307847499847,1645.7864815541345,3080.672182713348,0.3599999999999568
59,23,هُوَ ٱللَّهُ ٱلَّذِى لَآ إِلَـٰهَ إِلَّا هُوَ ٱلْمَلِكُ ٱلْقُدُّوسُ ٱلسَّلَـٰمُ ٱلْمُؤْمِنُ ٱلْمُهَيْمِنُ ٱلْعَزِيزُ ٱلْجَبَّارُ ٱلْمُتَكَبِّرُ ۚ سُبْحَـٰنَ ٱللَّهِ عَمَّا يُشْرِكُونَ,179,-5.967323303222656,524.620125,548.4200000000001,184,19,56,4,1,1,56,13,1,23.799875,184.28247828138564,21.327708382394555,233.2303241458888,2023.0,2376.0,67.81773269668625,13.309944689362972,0.08681927621364594,1551.9842465066843,2884.8181283602153,0.8999999999999773
