surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
58,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.1691060066223145,2.132,8.6506875,46,5,14,0,1,0,14,3,1,6.5186875,210.09431513929522,15.512765000574353,56.15846425843395,544.0,648.0,67.7669085214965,11.657625991752019,0.0991143062710762,1959.813735127771,3440.640318627451,0.0
58,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ قَدْ سَمِعَ ٱللَّهُ قَوْلَ ٱلَّتِى تُجَـٰدِلُكَ فِى زَوْجِهَا وَتَشْتَكِىٓ إِلَى ٱللَّهِ وَٱللَّهُ يَسْمَعُ تَحَاوُرَكُمَآ ۚ إِنَّ ٱللَّهَ سَمِيعٌۢ بَصِيرٌ,191,-5.771326541900635,8.5706875,34.4685,196,22,61,4,3,3,63,10,3,25.8978125,208.28033156833283,21.203632276993186,275.8712225500668,2299.0,2586.0,67.70258079670249,13.123735604503425,0.08270973712205887,1968.0314021175382,3296.074459876543,0.0
58,2,ٱلَّذِينَ يُظَـٰهِرُونَ مِنكُم مِّن نِّسَآئِهِم مَّا هُنَّ أُمَّهَـٰتِهِمْ ۖ إِنْ أُمَّهَـٰتُهُمْ إِلَّا ٱلَّـٰٓـِٔى وَلَدْنَهُمْ ۚ وَإِنَّهُمْ لَيَقُولُونَ مُنكَرًۭا مِّنَ ٱلْقَوْلِ وَزُورًۭا ۚ وَإِنَّ ٱللَّهَ لَعَفُوٌّ غَفُورٌۭ,215,-3.066493511199951,34.2684375,63.7569375,230,23,70,6,3,13,74,16,4,29.4885,204.41732009202505,27.895939722726705,337.14628391191013,2627.0,2945.0,69.41535026634314,13.941104601015399,0.10383627563714981,1662.5195578429616,2825.108459869848,0.0
58,3,وَٱلَّذِينَ يُظَـٰهِرُونَ مِن نِّسَآئِهِمْ ثُمَّ يَعُودُونَ لِمَا قَالُوا۟ فَتَحْرِيرُ رَقَبَةٍۢ مِّن قَبْلِ أَن يَتَمَآسَّا ۚ ذَٰلِكُمْ تُوعَظُونَ بِهِۦ ۚ وَٱللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌۭ,185,-5.905526638031006,63.736937499999996,88.77199999999999,194,21,63,4,5,5,65,20,6,25.0350625,208.5364555982066,21.56775001116163,276.01823701084777,2170.0,2500.0,71.65776325641781,14.293406286139215,0.13440488278865814,1986.7104855335497,3341.0560344827586,0.0
58,4,فَمَن لَّمْ يَجِدْ فَصِيَامُ شَهْرَيْنِ مُتَتَابِعَيْنِ مِن قَبْلِ أَن يَتَمَآسَّا ۖ فَمَن لَّمْ يَسْتَطِعْ فَإِطْعَامُ سِتِّينَ مِسْكِينًۭا ۚ ذَٰلِكَ لِتُؤْمِنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ ۚ وَتِلْكَ حُدُودُ ٱللَّهِ ۗ وَلِلْكَـٰفِرِينَ عَذَابٌ أَلِيمٌ,239,-1.4926283359527588,93.292,122.0421875,251,26,77,3,4,3,80,17,4,28.7501875,210.63397210428036,20.32231677397666,373.87095018219856,2467.0,2872.0,71.13338834213926,12.619109175300638,0.12911906838417053,2047.9283800336093,3456.6358453837597,4.52000000000001
58,5,إِنَّ ٱلَّذِينَ يُحَآدُّونَ ٱللَّهَ وَرَسُولَهُۥ كُبِتُوا۟ كَمَا كُبِتَ ٱلَّذِينَ مِن قَبْلِهِمْ ۚ وَقَدْ أَنزَلْنَآ ءَايَـٰتٍۭ بَيِّنَـٰتٍۢ ۚ وَلِلْكَـٰفِرِينَ عَذَابٌۭ مُّهِينٌۭ,168,-3.8188388347625732,124.1021875,144.32399999999998,181,18,56,5,2,6,60,17,2,20.22175,211.7859235230165,22.309681034625573,186.12019327267393,1885.0,2019.0,73.03742110308143,15.327253095485744,0.15309299528598785,1836.3194556344924,3027.8505735759495,2.0600000000000023
58,6,يَوْمَ يَبْعَثُهُمُ ٱللَّهُ جَمِيعًۭا فَيُنَبِّئُهُم بِمَا عَمِلُوٓا۟ ۚ أَحْصَىٰهُ ٱللَّهُ وَنَسُوهُ ۚ وَٱللَّهُ عَلَىٰ كُلِّ شَىْءٍۢ شَهِيدٌ,134,-3.3608288764953613,146.444,163.5596875,141,15,44,3,1,3,47,8,1,17.1156875,204.7298564935976,28.72337403387697,345.4928355799288,1456.0,1708.0,69.19401779881619,13.293127664590662,0.10771724581718445,1731.0613575948064,2950.2044392523367,2.1200000000000045
58,7,أَلَمْ تَرَ أَنَّ ٱللَّهَ يَعْلَمُ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۖ مَا يَكُونُ مِن نَّجْوَىٰ ثَلَـٰثَةٍ إِلَّا هُوَ رَابِعُهُمْ وَلَا خَمْسَةٍ إِلَّا هُوَ سَادِسُهُمْ وَلَآ أَدْنَىٰ مِن ذَٰلِكَ وَلَآ أَكْثَرَ إِلَّا هُوَ مَعَهُمْ أَيْنَ مَا كَانُوا۟ ۖ ثُمَّ يُنَبِّئُهُم بِمَا عَمِلُوا۟ يَوْمَ ٱلْقِيَـٰمَةِ ۚ إِنَّ ٱللَّهَ بِكُلِّ شَىْءٍ عَلِيمٌ,350,-2.332082748413086,168.3396875,212.2425,361,47,114,9,2,8,118,31,3,43.9028125,212.9987104660501,25.413629329412565,402.9607718542667,3843.0,4387.0,71.76724189757608,13.946646602096141,0.13383376598358154,1751.0736106520637,2947.8919916180757,4.780000000000001
58,8,أَلَمْ تَرَ إِلَى ٱلَّذِينَ نُهُوا۟ عَنِ ٱلنَّجْوَىٰ ثُمَّ يَعُودُونَ لِمَا نُهُوا۟ عَنْهُ وَيَتَنَـٰجَوْنَ بِٱلْإِثْمِ وَٱلْعُدْوَٰنِ وَمَعْصِيَتِ ٱلرَّسُولِ وَإِذَا جَآءُوكَ حَيَّوْكَ بِمَا لَمْ يُحَيِّكَ بِهِ ٱللَّهُ وَيَقُولُونَ فِىٓ أَنفُسِهِمْ لَوْلَا يُعَذِّبُنَا ٱللَّهُ بِمَا نَقُولُ ۚ حَسْبُهُمْ جَهَنَّمُ يَصْلَوْنَهَا ۖ فَبِئْسَ ٱلْمَصِيرُ,345,-2.334214448928833,216.5425,258.916,352,38,114,5,5,3,114,25,5,42.3735,207.9203981788897,26.263605327619462,335.1756443121563,3775.0,4234.0,69.89522822338223,13.615625052358284,0.1022702232003212,1704.5053139452766,2891.1674528301887,4.299999999999983
58,9,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا تَنَـٰجَيْتُمْ فَلَا تَتَنَـٰجَوْا۟ بِٱلْإِثْمِ وَٱلْعُدْوَٰنِ وَمَعْصِيَتِ ٱلرَّسُولِ وَتَنَـٰجَوْا۟ بِٱلْبِرِّ وَٱلتَّقْوَىٰ ۖ وَٱتَّقُوا۟ ٱللَّهَ ٱلَّذِىٓ إِلَيْهِ تُحْشَرُونَ,210,-4.167851448059082,258.8759375,287.5729375,220,19,70,9,3,0,70,19,3,28.697,211.81469937733436,21.73657155883992,211.8112274501938,2461.0,2866.0,70.27077740079154,13.378151717365732,0.11840660870075226,1759.7142248566417,3004.668338907469,0.0
58,10,إِنَّمَا ٱلنَّجْوَىٰ مِنَ ٱلشَّيْطَـٰنِ لِيَحْزُنَ ٱلَّذِينَ ءَامَنُوا۟ وَلَيْسَ بِضَآرِّهِمْ شَيْـًٔا إِلَّا بِإِذْنِ ٱللَّهِ ۚ وَعَلَى ٱللَّهِ فَلْيَتَوَكَّلِ ٱلْمُؤْمِنُونَ,170,-7.426774978637695,287.51293749999996,310.44993750000003,176,17,53,3,2,3,54,11,2,22.9370625,215.75320171526016,21.06488920111987,215.72425324800628,2027.0,2290.0,69.85554480268343,14.592594517035836,0.0998411551117897,1759.3491667548228,3017.237622036262,0.0
58,11,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا قِيلَ لَكُمْ تَفَسَّحُوا۟ فِى ٱلْمَجَـٰلِسِ فَٱفْسَحُوا۟ يَفْسَحِ ٱللَّهُ لَكُمْ ۖ وَإِذَا قِيلَ ٱنشُزُوا۟ فَٱنشُزُوا۟ يَرْفَعِ ٱللَّهُ ٱلَّذِينَ ءَامَنُوا۟ مِنكُمْ وَٱلَّذِينَ أُوتُوا۟ ٱلْعِلْمَ دَرَجَـٰتٍۢ ۚ وَٱللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌۭ,272,-2.257314682006836,310.4899375,348.46112500000004,288,30,85,5,2,2,87,26,3,37.9711875,207.1353036774659,20.27008016560788,365.6984189965769,3268.0,3794.0,68.54865440925981,14.404555486425775,0.10425969213247299,1619.7797275079977,2801.0412278854255,0.03999999999996362
58,12,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا نَـٰجَيْتُمُ ٱلرَّسُولَ فَقَدِّمُوا۟ بَيْنَ يَدَىْ نَجْوَىٰكُمْ صَدَقَةًۭ ۚ ذَٰلِكَ خَيْرٌۭ لَّكُمْ وَأَطْهَرُ ۚ فَإِن لَّمْ تَجِدُوا۟ فَإِنَّ ٱللَّهَ غَفُورٌۭ رَّحِيمٌ,198,-1.301021695137024,349.04112499999997,375.461875,210,22,64,6,4,5,68,16,6,26.4208125,203.49260853020127,19.10187478382318,155.1533326043536,2322.0,2639.0,69.79979190204274,14.352606299308745,0.11249744892120361,1513.735237415468,2689.060608353511,0.5799999999999272
58,13,ءَأَشْفَقْتُمْ أَن تُقَدِّمُوا۟ بَيْنَ يَدَىْ نَجْوَىٰكُمْ صَدَقَـٰتٍۢ ۚ فَإِذْ لَمْ تَفْعَلُوا۟ وَتَابَ ٱللَّهُ عَلَيْكُمْ فَأَقِيمُوا۟ ٱلصَّلَوٰةَ وَءَاتُوا۟ ٱلزَّكَوٰةَ وَأَطِيعُوا۟ ٱللَّهَ وَرَسُولَهُۥ ۚ وَٱللَّهُ خَبِيرٌۢ بِمَا تَعْمَلُونَ,231,-1.2380660772323608,376.66187499999995,406.94675,244,24,72,4,7,2,74,17,8,30.2849375,207.2122522675375,25.422463571338277,389.9670544845804,2697.0,3025.0,71.29188293359476,13.650569863287052,0.12142174690961838,1656.6465670994646,2984.4162486800424,1.1999999999999318
58,14,أَلَمْ تَرَ إِلَى ٱلَّذِينَ تَوَلَّوْا۟ قَوْمًا غَضِبَ ٱللَّهُ عَلَيْهِم مَّا هُم مِّنكُمْ وَلَا مِنْهُمْ وَيَحْلِفُونَ عَلَى ٱلْكَذِبِ وَهُمْ يَعْلَمُونَ,153,-4.972718715667725,406.7466875,427.4400625,154,19,45,0,2,3,46,5,3,20.693375,199.33540898016616,19.014871807642294,166.77106397875286,1857.0,2066.0,71.85186198244712,13.999854440380082,0.12350130826234818,1716.1555764755396,3118.8900695517773,0.0
58,15,أَعَدَّ ٱللَّهُ لَهُمْ عَذَابًۭا شَدِيدًا ۖ إِنَّهُمْ سَآءَ مَا كَانُوا۟ يَعْمَلُونَ,81,-8.4071683883667,428.06,438.2255,85,10,24,1,0,3,26,8,0,10.1655,194.22022000020522,24.761613191176203,202.90308538482657,901.0,1013.0,70.38819815870116,14.573587005378835,0.10538407415151596,1637.216998853992,3047.7840015723273,0.6199374999999918
58,16,ٱتَّخَذُوٓا۟ أَيْمَـٰنَهُمْ جُنَّةًۭ فَصَدُّوا۟ عَن سَبِيلِ ٱللَّهِ فَلَهُمْ عَذَابٌۭ مُّهِينٌۭ,89,-8.232202529907227,438.06543750000003,449.7410625,95,10,27,2,1,5,30,7,2,11.675625,192.79564442896051,19.1849644609822,148.69432971696344,1088.0,1164.0,72.6043482442974,13.538032811614086,0.12812107801437378,1739.0056359240314,3197.1318493150684,0.0
58,17,لَّن تُغْنِىَ عَنْهُمْ أَمْوَٰلُهُمْ وَلَآ أَوْلَـٰدُهُم مِّنَ ٱللَّهِ شَيْـًٔا ۚ أُو۟لَـٰٓئِكَ أَصْحَـٰبُ ٱلنَّارِ ۖ هُمْ فِيهَا خَـٰلِدُونَ,131,-5.454031467437744,449.541,467.3943125,142,15,44,7,1,3,45,13,3,17.8533125,190.9961781024974,19.888001240864295,156.348847843897,1562.0,1782.0,71.059123974408,13.885087290207498,0.12798969447612762,1722.1268012630296,3099.3503584229393,0.0
58,18,يَوْمَ يَبْعَثُهُمُ ٱللَّهُ جَمِيعًۭا فَيَحْلِفُونَ لَهُۥ كَمَا يَحْلِفُونَ لَكُمْ ۖ وَيَحْسَبُونَ أَنَّهُمْ عَلَىٰ شَىْءٍ ۚ أَلَآ إِنَّهُمْ هُمُ ٱلْكَـٰذِبُونَ,154,-5.0433526039123535,467.19425,488.74687500000005,161,17,51,3,0,4,53,10,0,21.552625,196.97311386242782,15.7341600961591,128.89414172453397,1784.0,2152.0,68.98539046055473,13.54238688350134,0.11507567763328552,1745.5421680590118,3200.725612017804,0.0
58,19,ٱسْتَحْوَذَ عَلَيْهِمُ ٱلشَّيْطَـٰنُ فَأَنسَىٰهُمْ ذِكْرَ ٱللَّهِ ۚ أُو۟لَـٰٓئِكَ حِزْبُ ٱلشَّيْطَـٰنِ ۚ أَلَآ إِنَّ حِزْبَ ٱلشَّيْطَـٰنِ هُمُ ٱلْخَـٰسِرُونَ,148,-6.666864395141602,488.546875,507.906875,158,15,50,8,3,1,50,11,4,19.36,193.29253263301914,21.847678597547787,152.78852590253695,1579.0,1933.0,69.03804677988676,15.82904370219422,0.11083736270666122,1770.4476390583802,3292.014748349835,0.0
58,20,إِنَّ ٱلَّذِينَ يُحَآدُّونَ ٱللَّهَ وَرَسُولَهُۥٓ أُو۟لَـٰٓئِكَ فِى ٱلْأَذَلِّينَ,79,-8.38053035736084,509.0318125,519.898625,82,8,29,4,0,1,29,10,0,10.8668125,200.42695380769553,18.92556287939786,204.0649059432983,954.0,1083.0,68.7311526278507,15.498618702736671,0.09330519288778305,1547.180338717633,3048.736213235294,1.1249374999999873
58,21,كَتَبَ ٱللَّهُ لَأَغْلِبَنَّ أَنَا۠ وَرُسُلِىٓ ۚ إِنَّ ٱللَّهَ قَوِىٌّ عَزِيزٌۭ,75,-5.311229228973389,519.698625,530.392375,79,9,25,1,1,4,27,3,2,10.69375,195.12051729170284,25.237723665873464,216.55067922135675,910.0,1066.0,65.99976905792704,15.871802388387483,0.07173696160316467,1612.1627065993214,3041.7444029850744,0.0
58,22,لَّا تَجِدُ قَوْمًۭا يُؤْمِنُونَ بِٱللَّهِ وَٱلْيَوْمِ ٱلْـَٔاخِرِ يُوَآدُّونَ مَنْ حَآدَّ ٱللَّهَ وَرَسُولَهُۥ وَلَوْ كَانُوٓا۟ ءَابَآءَهُمْ أَوْ أَبْنَآءَهُمْ أَوْ إِخْوَٰنَهُمْ أَوْ عَشِيرَتَهُمْ ۚ أُو۟لَـٰٓئِكَ كَتَبَ فِى قُلُوبِهِمُ ٱلْإِيمَـٰنَ وَأَيَّدَهُم بِرُوحٍۢ مِّنْهُ ۖ وَيُدْخِلُهُمْ جَنَّـٰتٍۢ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَـٰرُ خَـٰلِدِينَ فِيهَا ۚ رَضِىَ ٱللَّهُ عَنْهُمْ وَرَضُوا۟ عَنْهُ ۚ أُو۟لَـٰٓئِكَ حِزْبُ ٱللَّهِ ۚ أَلَآ إِنَّ حِزْبَ ٱللَّهِ هُمُ ٱلْمُفْلِحُونَ,465,-2.1086008548736572,530.192375,594.628,491,51,152,15,4,6,155,41,8,64.435625,187.30758714945367,17.910479440427164,164.78171733414246,5558.0,6440.0,67.07938283709511,15.783744449843546,0.0834944024682045,1527.0936959514418,2873.9526439920555,0.0
