surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
110,-1,0,0,أ,أ,0.0,0.02,0.02,0.02,0.02,-17.88086,False,False,False,False,False,fatha
110,-1,1,1,َ,َ,0.02,0.04,0.04,0.02,0.02,-18.613281,False,False,False,False,False,damma
110,-1,2,2,ع,ع,0.04,0.06,0.06,0.019999999999999997,0.019999999999999997,-21.753906,False,False,False,False,False,damma
110,-1,3,3,ُ,ُ,0.06,0.1,0.08,0.04000000000000001,0.020000000000000004,-19.929688,False,False,False,False,False,damma
110,-1,4,4,و,و,0.1,0.12,0.12,0.01999999999999999,0.01999999999999999,-18.384766,False,False,False,False,False,damma
110,-1,5,5,ذ,ذ,0.12,0.14,0.14,0.020000000000000018,0.020000000000000018,-14.1465,False,False,False,False,False,damma
110,-1,6,6,ُ,ُ,0.14,0.16,0.16,0.01999999999999999,0.01999999999999999,-18.474617,False,False,False,False,False,kasra
110,-1,7,7, ,|,0.16,0.18,0.18,0.01999999999999999,0.01999999999999999,-14.488172,False,False,False,False,False,kasra
110,-1,8,8,ب,ب,0.18,0.2,0.2,0.020000000000000018,0.020000000000000018,-15.522745,False,False,False,False,False,kasra
110,-1,9,9,ِ,ِ,0.2,0.22,0.22,0.01999999999999999,0.01999999999999999,-1.2180326,False,False,False,False,False,none
110,-1,10,10,ا,ا,0.22,0.28,0.24,0.060000000000000026,0.01999999999999999,-13.5566435,False,False,False,False,False,none
110,-1,11,11,ل,ل,0.28,0.34,0.3,0.06,0.019999999999999962,-17.700195,False,True,False,False,False,fatha
110,-1,12,12,ل,ل,0.34,0.36,0.36,0.019999999999999962,0.019999999999999962,-14.902352,False,True,False,False,False,fatha
110,-1,13,13,ّ,ّ,0.36,0.38,0.38,0.020000000000000018,0.020000000000000018,-19.523438,False,False,False,False,False,fatha
110,-1,14,14,َ,َ,0.38,0.4,0.4,0.020000000000000018,0.020000000000000018,-17.115234,False,False,False,False,False,kasra
110,-1,15,15,ه,ه,0.4,0.42,0.42,0.019999999999999962,0.019999999999999962,-16.767786,False,False,False,False,False,kasra
110,-1,16,16,ِ,ِ,0.42,0.58,0.44,0.15999999999999998,0.020000000000000018,-13.461569,False,False,False,False,False,kasra
110,-1,17,17, ,|,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-14.115313,False,False,False,False,False,kasra
110,-1,18,18,م,م,0.6,0.66,0.62,0.06000000000000005,0.020000000000000018,-2.6344906e-05,False,False,False,False,False,kasra
