surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
62,-1,0,0,أ,أ,0.12,0.16,0.14,0.04000000000000001,0.020000000000000018,-16.223883,False,False,False,False,False,fatha
62,-1,1,1,َ,َ,0.16,0.18,0.18,0.01999999999999999,0.01999999999999999,-15.519163,False,False,False,False,False,damma
62,-1,2,2,ع,ع,0.18,0.32,0.2,0.14,0.020000000000000018,-18.205212,False,False,False,False,False,damma
62,-1,3,3,ُ,ُ,0.32,0.48,0.34,0.15999999999999998,0.020000000000000018,-16.923841,False,False,False,False,False,damma
62,-1,4,4,و,و,0.48,0.52,0.5,0.040000000000000036,0.020000000000000018,-15.640149,False,False,False,False,False,damma
62,-1,5,5,ذ,ذ,0.52,0.54,0.54,0.020000000000000018,0.020000000000000018,-17.246178,False,False,False,False,False,damma
62,-1,6,6,ُ,ُ,0.54,0.58,0.56,0.039999999999999925,0.020000000000000018,-17.270128,False,False,False,False,False,kasra
62,-1,7,7, ,|,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-2.384183e-06,False,False,False,False,False,kasra
62,-1,8,8,ب,ب,0.6,0.62,0.62,0.020000000000000018,0.020000000000000018,-16.85502,False,False,False,False,False,kasra
62,-1,9,9,ِ,ِ,0.62,0.64,0.64,0.020000000000000018,0.020000000000000018,-17.831064,False,False,False,False,False,none
62,-1,10,10,ا,ا,0.64,0.66,0.66,0.020000000000000018,0.020000000000000018,-0.25472656,False,False,False,False,False,none
62,-1,11,11,ل,ل,0.66,0.8200000000000001,0.7000000000000001,0.16000000000000003,0.040000000000000036,-7.414457e-05,False,True,False,False,False,fatha
62,-1,12,12,ل,ل,0.8200000000000001,0.86,0.86,0.039999999999999925,0.039999999999999925,-0.22536758,False,True,False,False,False,fatha
62,-1,13,13,ّ,ّ,0.86,0.9,0.9,0.040000000000000036,0.040000000000000036,-0.03281092,False,False,False,False,False,fatha
62,-1,14,14,َ,َ,0.9,1.16,0.92,0.2599999999999999,0.020000000000000018,-0.17673798,False,False,False,False,False,kasra
62,-1,15,15,ه,ه,1.16,1.22,1.18,0.06000000000000005,0.020000000000000018,-0.000115387935,False,False,False,False,False,kasra
62,-1,16,16,ِ,ِ,1.22,1.32,1.28,0.10000000000000009,0.06000000000000005,-0.04083954,False,False,False,False,False,kasra
62,-1,17,17, ,|,1.32,1.96,1.3800000000000001,0.6399999999999999,0.06000000000000005,-0.00056057196,False,False,False,False,False,kasra
62,-1,18,18,م,م,1.96,2.36,1.98,0.3999999999999999,0.020000000000000018,-5.0662664e-05,False,False,False,False,False,kasra
62,-1,19,19,ِ,ِ,2.36,2.38,2.38,0.020000000000000018,0.020000000000000018,-12.34497,False,False,False,False,False,fatha
62,-1,20,20,ن,ن,2.38,2.46,2.4,0.08000000000000007,0.020000000000000018,-0.00019691436,False,False,False,False,False,fatha
62,-1,21,21,َ,َ,2.46,2.54,2.48,0.08000000000000007,0.020000000000000018,-10.734112,False,False,False,False,False,none
62,-1,22,22, ,|,2.54,2.6,2.56,0.06000000000000005,0.020000000000000018,-3.1157627,False,False,False,False,False,none
62,-1,23,23,ا,ا,2.6,2.62,2.62,0.020000000000000018,0.020000000000000018,-6.516459,False,False,False,False,False,none
62,-1,24,24,ل,ل,2.62,2.7800000000000002,2.64,0.16000000000000014,0.020000000000000018,-2.8381438,False,True,False,False,False,fatha
62,-1,25,25,ش,ش,2.7800000000000002,2.82,2.8000000000000003,0.03999999999999959,0.020000000000000018,-13.904973,False,True,False,False,False,fatha
62,-1,26,26,ّ,ّ,2.82,2.86,2.84,0.040000000000000036,0.020000000000000018,-0.7701491,False,False,False,False,False,fatha
62,-1,27,27,َ,َ,2.86,3.2,2.88,0.3400000000000003,0.020000000000000018,-0.011958338,False,False,False,False,True,sukun
62,-1,28,28,ي,ي,3.2,4.0,3.22,0.7999999999999998,0.020000000000000018,-0.00045193947,False,False,False,False,True,sukun
62,-1,29,29,ْ,ْ,4.0,4.0200000000000005,4.0200000000000005,0.020000000000000462,0.020000000000000462,-11.867683,False,False,False,False,False,fatha
62,-1,30,30,ط,ط,4.0200000000000005,4.34,4.04,0.3199999999999994,0.019999999999999574,-18.642591,True,False,False,False,False,fatha
62,-1,31,31,َ,َ,4.34,4.66,4.38,0.3200000000000003,0.040000000000000036,-0.00922486,False,False,False,False,False,kasra
62,-1,32,32,ا,ا,4.66,4.7,4.68,0.040000000000000036,0.019999999999999574,-18.059578,False,False,False,False,False,kasra
62,-1,33,33,ن,ن,4.7,4.72,4.72,0.019999999999999574,0.019999999999999574,-15.148197,False,False,False,False,False,kasra
62,-1,34,34,ِ,ِ,4.72,5.0200000000000005,4.76,0.3000000000000007,0.040000000000000036,-0.66996056,False,False,False,False,False,none
62,-1,35,35, ,|,5.0200000000000005,5.1000000000000005,5.08,0.08000000000000007,0.05999999999999961,-0.11616484,False,False,False,False,False,none
62,-1,36,36,ا,ا,5.1000000000000005,5.46,5.12,0.35999999999999943,0.019999999999999574,-18.2461,False,False,False,False,False,none
62,-1,37,37,ل,ل,5.46,5.48,5.48,0.020000000000000462,0.020000000000000462,-4.76836e-06,False,True,False,False,False,fatha
62,-1,38,38,ر,ر,5.48,5.5,5.5,0.019999999999999574,0.019999999999999574,-14.85609,False,True,False,False,False,fatha
62,-1,39,39,ّ,ّ,5.5,5.5600000000000005,5.54,0.0600000000000005,0.040000000000000036,-0.03641781,False,False,False,False,False,fatha
62,-1,40,40,َ,َ,5.5600000000000005,5.8,5.58,0.23999999999999932,0.019999999999999574,-0.97902375,False,False,False,False,False,kasra
