surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
80,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.599146366119385,0.14,9.318937499999999,46,5,14,0,1,0,14,3,1,9.178875,186.93151673843792,22.320195731454767,165.844620049503,687.0,914.0,67.64473340837533,15.33105536869413,0.14201544225215912,1506.2844074043817,2781.331663763066,0.0
80,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ عَبَسَ وَتَوَلَّىٰٓ,58,-8.166522026062012,9.1189375,19.3859375,59,6,20,3,0,0,20,4,0,10.267,179.56847498607434,18.697047083240435,87.48143240154212,909.0,1023.0,73.58788437737793,16.010079504871303,0.1549539417028427,1439.4676382256946,2526.382398753894,0.0
80,2,أَن جَآءَهُ ٱلْأَعْمَىٰ,24,-8.760683059692383,20.565875,24.26,24,3,8,2,0,0,8,3,0,3.694125,154.67771269560006,18.954480905199993,121.23020237721254,322.0,366.0,69.78267031689504,15.62163091624798,0.10923167318105698,1307.9887416195636,2356.2095905172414,1.1799374999999976
80,3,وَمَا يُدْرِيكَ لَعَلَّهُۥ يَزَّكَّىٰٓ,37,-9.096831321716309,24.16,32.073,38,4,14,2,0,0,14,4,0,7.913,182.12091929522077,18.716377305901855,81.83595369304899,567.0,788.0,67.43898647751729,14.903129452922682,0.1304849237203598,1608.8098739916989,2921.3709677419356,0.0
80,4,أَوْ يَذَّكَّرُ فَتَنفَعَهُ ٱلذِّكْرَىٰٓ,40,-9.242924690246582,32.032937499999996,39.571937500000004,40,4,14,2,0,0,14,2,0,7.5390625,193.62041707566638,16.137082142645948,125.61127731221066,573.0,750.0,70.84563215868997,14.767443885149033,0.156855046749115,1541.6908126784374,2838.2547669491523,0.0
80,5,أَمَّا مَنِ ٱسْتَغْنَىٰ,23,-9.091025352478027,39.4919375,44.021437500000005,23,3,7,1,0,1,7,2,1,4.5295,189.1355449872422,13.771893686116083,78.36087585221722,359.0,449.0,70.47547848381386,15.385754702988628,0.14627474546432495,1504.3632253844294,2695.862676056338,0.0
80,6,فَأَنتَ لَهُۥ تَصَدَّىٰ,22,-7.24909782409668,44.341437500000005,47.51225,23,3,9,1,1,0,9,1,1,3.1708125,178.15540888842048,8.368004626214832,56.59118712682687,304.0,314.0,75.36518446691278,19.311318124439182,0.15212126076221466,1341.3314092239928,2469.765625,0.3200000000000003
80,7,وَمَا عَلَيْكَ أَلَّا يَزَّكَّىٰ,32,-7.181674003601074,47.31225,53.74175,32,4,11,1,0,0,11,3,0,6.4295,189.65392474501527,11.531836296096092,91.03565590388538,462.0,639.0,69.78858244993927,15.317930131761587,0.1394391655921936,1726.2826503645979,3047.1470771144277,0.0
80,8,وَأَمَّا مَن جَآءَكَ يَسْعَىٰ,30,-8.653260231018066,53.62175,59.269937500000005,30,4,11,2,0,1,11,4,0,5.6481875,194.07090662306356,17.633819952318355,148.6998091770689,449.0,561.0,72.32293289241021,15.813259426214623,0.1696549504995346,1569.24316498833,2712.2616525423728,0.0
80,9,وَهُوَ يَخْشَىٰ,15,-10.949788093566895,59.089937500000005,61.650062500000004,15,2,6,1,0,0,6,2,1,2.560125,195.81543872898817,5.939731934991012,39.13172528234972,241.0,253.0,75.76695836916474,17.905013937427906,0.1613035798072815,1388.3811402849503,2501.2538580246915,0.0
