surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
15,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.859287261962891,0.12,7.0545,46,5,14,0,1,0,14,3,1,6.9345,173.74475542378252,22.627502874094265,146.91350492372126,582.0,690.0,72.2400133641215,14.182588722433744,0.14554248750209808,1663.3133452021452,3380.5443548387098,0.0
15,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ الٓر ۚ تِلْكَ ءَايَـٰتُ ٱلْكِتَـٰبِ وَقُرْءَانٍۢ مُّبِينٍۢ,91,-6.793603420257568,6.8545,20.163937500000003,98,10,27,4,1,3,29,8,1,13.3094375,191.6151958837333,18.625255210490288,120.27054035570939,1186.0,1327.0,73.19185468038695,14.116244661909096,0.14390143752098083,1751.212428562398,3383.3946814903848,0.0
15,2,رُّبَمَا يَوَدُّ ٱلَّذِينَ كَفَرُوا۟ لَوْ كَانُوا۟ مُسْلِمِينَ,60,-7.103566646575928,19.9639375,28.455875000000002,62,7,19,0,0,0,19,6,0,8.4919375,182.37225910414315,18.906541385442864,134.6952873256996,770.0,846.0,73.8945477775707,15.14229145674424,0.14436949789524078,1554.5584306327373,3136.689379699248,0.0
15,3,ذَرْهُمْ يَأْكُلُوا۟ وَيَتَمَتَّعُوا۟ وَيُلْهِهِمُ ٱلْأَمَلُ ۖ فَسَوْفَ يَعْلَمُونَ,79,-9.421236991882324,28.275875,39.235,83,7,26,0,0,0,26,3,0,10.959125,182.82154127603198,23.804383685413466,249.0678972458067,988.0,1092.0,74.9150915561589,13.594183536603259,0.14958864450454712,1607.0444727101358,3173.4010568513118,0.0
15,4,وَمَآ أَهْلَكْنَا مِن قَرْيَةٍ إِلَّا وَلَهَا كِتَابٌۭ مَّعْلُومٌۭ,65,-9.345418930053711,39.355,48.6765625,67,8,18,1,1,4,21,7,1,9.3215625,192.02095485815556,16.423128199981925,91.8405946655788,812.0,929.0,72.74307424171559,12.774732397392969,0.14154571294784546,1688.3333149073312,3288.8484589041095,0.11999999999999744
15,5,مَّا تَسْبِقُ مِنْ أُمَّةٍ أَجَلَهَا وَمَا يَسْتَـْٔخِرُونَ,57,-9.52512264251709,48.4765625,56.5539375,59,7,18,0,1,3,19,4,2,8.077375,191.16070396852626,29.521787062828633,412.6468716967121,707.0,804.0,74.54500786933059,13.053604388280862,0.14900043606758118,1769.035902309408,3349.4626976284585,0.0
15,6,وَقَالُوا۟ يَـٰٓأَيُّهَا ٱلَّذِى نُزِّلَ عَلَيْهِ ٱلذِّكْرُ إِنَّكَ لَمَجْنُونٌۭ,77,-8.541165351867676,56.373937500000004,66.8539375,80,8,25,2,1,2,26,6,1,10.48,159.14386985208685,29.930950650762096,381.05017338903565,955.0,1045.0,74.74459889488115,14.574569495124203,0.15002186596393585,1420.3533083344862,2881.3119283536585,0.0
15,7,لَّوْ مَا تَأْتِينَا بِٱلْمَلَـٰٓئِكَةِ إِن كُنتَ مِنَ ٱلصَّـٰدِقِينَ,67,-9.030937194824219,66.7139375,76.10262499999999,69,8,23,3,2,0,23,7,2,9.388625,177.1280460252556,27.884197979346613,119.72142796719166,817.0,935.0,75.0643694771165,13.727268389546415,0.16713634133338928,1907.000191357005,3473.90518707483,0.0
15,8,مَا نُنَزِّلُ ٱلْمَلَـٰٓئِكَةَ إِلَّا بِٱلْحَقِّ وَمَا كَانُوٓا۟ إِذًۭا مُّنظَرِينَ,80,-6.09972620010376,75.902625,87.87325,83,9,27,3,2,2,28,9,2,11.970625,183.33292983332242,16.24540595858364,79.09048395916295,974.0,1194.0,71.94536442340278,13.956708635391276,0.14599275588989258,1894.4631305339753,3622.3125,0.0
15,9,إِنَّا نَحْنُ نَزَّلْنَا ٱلذِّكْرَ وَإِنَّا لَهُۥ لَحَـٰفِظُونَ,61,-3.867170810699463,87.67325,96.77274999999999,63,7,20,1,1,2,20,5,1,9.0994375,182.09200023201709,20.9383877228452,126.02255041727774,765.0,906.0,71.85283497222089,11.962139817112314,0.13728030025959015,1620.5887220491445,3115.0767543859647,0.0
15,10,وَلَقَدْ أَرْسَلْنَا مِن قَبْلِكَ فِى شِيَعِ ٱلْأَوَّلِينَ,58,-6.5256428718566895,96.57275,104.841625,58,7,18,0,2,0,18,3,2,8.268875,181.4021287009971,17.954922606516504,102.79502029350078,729.0,823.0,74.13372295805976,13.527704383040906,0.14105594158172607,1757.8849780421394,3512.4577702702704,0.0
15,11,وَمَا يَأْتِيهِم مِّن رَّسُولٍ إِلَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ,66,-4.400616645812988,104.641625,114.2188125,68,8,19,0,0,2,20,7,0,9.5771875,156.43694692645715,25.584290851415577,201.19676459742973,787.0,954.0,73.32659255271729,13.916330915332788,0.15214289724826813,1733.2680328581264,3420.0,0.0
15,12,كَذَٰلِكَ نَسْلُكُهُۥ فِى قُلُوبِ ٱلْمُجْرِمِينَ,47,-9.385149002075195,114.0188125,121.0128125,48,5,17,1,1,0,17,3,1,6.994,179.86325859969858,16.896246541792063,86.08242455916644,622.0,696.0,74.26071208802573,15.032661197550766,0.17423459887504578,1832.1169886951427,3494.827340182648,0.0
15,13,لَا يُؤْمِنُونَ بِهِۦ ۖ وَقَدْ خَلَتْ سُنَّةُ ٱلْأَوَّلِينَ,56,-6.8525071144104,120.8128125,128.92262499999998,59,7,18,0,1,1,18,3,2,8.10975,172.3554495054907,24.973499966883523,172.60440530558532,671.0,807.0,73.06753173649055,12.52555948364034,0.1480429768562317,1795.2095671162053,3498.7081692913384,0.0
15,14,وَلَوْ فَتَحْنَا عَلَيْهِم بَابًۭا مِّنَ ٱلسَّمَآءِ فَظَلُّوا۟ فِيهِ يَعْرُجُونَ,79,-4.843992710113525,128.722625,139.95775,81,9,24,1,1,2,25,7,1,11.235125,195.03741791437827,18.061074034818812,174.13436461370364,971.0,1120.0,74.41901607138753,15.013117196941485,0.16146618127822876,1693.728964850081,3222.500887784091,0.0
15,15,لَقَالُوٓا۟ إِنَّمَا سُكِّرَتْ أَبْصَـٰرُنَا بَلْ نَحْنُ قَوْمٌۭ مَّسْحُورُونَ,75,-2.831294536590576,139.75775,151.0586875,78,8,23,2,3,3,24,8,3,11.3009375,184.52571151024713,24.190667225452266,218.45474629572772,893.0,1127.0,71.00382083009703,12.58590907395535,0.14562417566776276,1806.601275896478,3553.2530014124295,0.0
15,16,وَلَقَدْ جَعَلْنَا فِى ٱلسَّمَآءِ بُرُوجًۭا وَزَيَّنَّـٰهَا لِلنَّـٰظِرِينَ,73,-2.2745981216430664,150.8586875,160.3685625,76,7,25,3,2,3,26,8,2,9.509875,180.82327074721073,18.705916771592506,136.59135245071442,917.0,947.0,77.93633534872842,14.057831450404283,0.17438632249832153,2004.9788717145605,3743.393456375839,0.0
15,17,وَحَفِظْنَـٰهَا مِن كُلِّ شَيْطَـٰنٍۢ رَّجِيمٍ,43,-2.082359552383423,161.4485625,166.3644375,46,5,14,2,2,2,16,4,2,4.915875,177.2759936348255,20.569439171908694,83.24714339299337,459.0,488.0,76.6775240871969,11.746426959650073,0.15820927917957306,1876.3864696614048,3659.9025974025976,1.0800000000000125
15,18,إِلَّا مَنِ ٱسْتَرَقَ ٱلسَّمْعَ فَأَتْبَعَهُۥ شِهَابٌۭ مُّبِينٌۭ,61,-2.0099222660064697,168.0444375,175.0079375,64,7,18,0,1,3,20,3,1,6.9635,150.9747957268259,25.098165445880962,103.5603129099547,585.0,693.0,75.46060146016279,11.759616118153268,0.14734910428524017,2059.8524488699372,3901.877866972477,1.6799999999999784
15,19,وَٱلْأَرْضَ مَدَدْنَـٰهَا وَأَلْقَيْنَا فِيهَا رَوَٰسِىَ وَأَنۢبَتْنَا فِيهَا مِن كُلِّ شَىْءٍۢ مَّوْزُونٍۢ,103,-1.4420727491378784,176.3079375,188.9438125,107,11,31,2,2,3,33,10,2,12.635875,184.58146163746054,19.71398340368208,112.83930248377564,1224.0,1260.0,76.87966332900007,12.77133165733887,0.1572120040655136,1803.0217080806397,3511.9462025316457,1.3000000000000114
15,20,وَجَعَلْنَا لَكُمْ فِيهَا مَعَـٰيِشَ وَمَن لَّسْتُمْ لَهُۥ بِرَٰزِقِينَ,69,-0.5520322918891907,190.9038125,198.948,71,8,25,2,1,0,25,6,1,8.0441875,179.27027207758852,19.737499102045337,119.08811496563553,751.0,801.0,76.6196766385944,12.822067885571258,0.15518762171268463,1972.4199470911658,3795.0768849206347,1.9599999999999795
15,21,وَإِن مِّن شَىْءٍ إِلَّا عِندَنَا خَزَآئِنُهُۥ وَمَا نُنَزِّلُهُۥٓ إِلَّا بِقَدَرٍۢ مَّعْلُومٍۢ,92,-5.403093338012695,199.88799999999998,211.46056249999998,96,11,30,2,1,5,33,8,2,11.5725625,192.4373968827084,17.618463160301985,86.64609237939806,1125.0,1154.0,78.42580568343361,14.889308435117746,0.18391026556491852,1755.3511343719963,3318.3701657458564,0.9399999999999693
15,22,وَأَرْسَلْنَا ٱلرِّيَـٰحَ لَوَٰقِحَ فَأَنزَلْنَا مِنَ ٱلسَّمَآءِ مَآءًۭ فَأَسْقَيْنَـٰكُمُوهُ وَمَآ أَنتُمْ لَهُۥ بِخَـٰزِنِينَ,125,-4.922734260559082,216.6605625,228.906125,130,12,46,7,2,1,47,15,3,12.2455625,182.04058074615543,26.38720706435324,192.0793920156069,1109.0,1221.0,76.09793342380266,11.857907002733407,0.14623470604419708,2000.6146115660315,3786.51272845953,5.200000000000017
15,23,وَإِنَّا لَنَحْنُ نُحْىِۦ وَنُمِيتُ وَنَحْنُ ٱلْوَٰرِثُونَ,57,-9.922526359558105,228.786125,238.0635,58,6,20,1,0,1,20,4,0,9.277375,152.84652050940113,32.66235242303999,166.0964198198676,712.0,924.0,67.66339336738116,14.641259986243549,0.12860265374183655,1368.7899120116772,2998.6530172413795,0.0
15,24,وَلَقَدْ عَلِمْنَا ٱلْمُسْتَقْدِمِينَ مِنكُمْ وَلَقَدْ عَلِمْنَا ٱلْمُسْتَـْٔخِرِينَ,82,-5.902029514312744,237.8635,249.8331875,84,7,24,0,3,0,24,4,4,11.9696875,181.2526413214659,18.998848452623488,119.0310165789198,1004.0,1193.0,72.5860318799183,13.038057534195444,0.14821124076843262,1738.1498422790164,3363.125,0.0
