surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
49,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-6.8734846115112305,0.544,6.604,46,5,14,0,1,0,14,3,1,6.06,219.11945289548916,32.087774426143596,179.68736612790929,502.0,603.0,69.67165628939351,16.552512235869983,0.14187052845954895,1529.3913587228371,2964.5559210526317,0.0
49,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تُقَدِّمُوا۟ بَيْنَ يَدَىِ ٱللَّهِ وَرَسُولِهِۦ ۖ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ سَمِيعٌ عَلِيمٌۭ,170,-6.323304653167725,7.1159375,31.647625,181,19,53,3,2,3,55,14,2,24.5316875,219.78053577492872,23.735046718165783,145.90909824315563,2109.0,2450.0,69.02116213656882,15.482075318445666,0.113669253885746,1373.323068831513,2621.9340775749674,0.5119375000000002
49,2,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَرْفَعُوٓا۟ أَصْوَٰتَكُمْ فَوْقَ صَوْتِ ٱلنَّبِىِّ وَلَا تَجْهَرُوا۟ لَهُۥ بِٱلْقَوْلِ كَجَهْرِ بَعْضِكُمْ لِبَعْضٍ أَن تَحْبَطَ أَعْمَـٰلُكُمْ وَأَنتُمْ لَا تَشْعُرُونَ,203,-4.19350528717041,31.467624999999998,60.4840625,209,22,64,5,7,2,65,15,7,29.0164375,222.7487479202569,25.313887469784824,178.32355744163502,2428.0,2898.0,67.09335857601523,15.381265056056238,0.09821105003356934,1327.8862916528158,2626.593508820287,0.0
49,3,إِنَّ ٱلَّذِينَ يَغُضُّونَ أَصْوَٰتَهُمْ عِندَ رَسُولِ ٱللَّهِ أُو۟لَـٰٓئِكَ ٱلَّذِينَ ٱمْتَحَنَ ٱللَّهُ قُلُوبَهُمْ لِلتَّقْوَىٰ ۚ لَهُم مَّغْفِرَةٌۭ وَأَجْرٌ عَظِيمٌ,162,-6.933666706085205,60.3040625,83.36881249999999,167,17,52,4,5,5,55,11,7,23.0646875,229.87980035210376,24.27801350877032,171.35552750124307,1988.0,2303.0,69.32573864438173,17.3017553185879,0.1114000752568245,1419.0999152149834,2836.403432732316,0.0
49,4,إِنَّ ٱلَّذِينَ يُنَادُونَكَ مِن وَرَآءِ ٱلْحُجُرَٰتِ أَكْثَرُهُمْ لَا يَعْقِلُونَ,83,-8.489331245422363,83.1888125,95.2369375,83,9,29,2,1,1,29,8,1,12.048125,224.21863634323438,14.938079781996995,90.14283585780083,1015.0,1201.0,68.56642379188216,15.137239880782916,0.10161493718624115,1320.2635283088237,2616.04774535809,0.0
49,5,وَلَوْ أَنَّهُمْ صَبَرُوا۟ حَتَّىٰ تَخْرُجَ إِلَيْهِمْ لَكَانَ خَيْرًۭا لَّهُمْ ۚ وَٱللَّهُ غَفُورٌۭ رَّحِيمٌۭ,104,-7.74943208694458,95.0369375,111.1673125,110,12,30,1,1,4,33,5,4,16.130375,236.72197699765033,27.945696087870807,219.41916769518437,1292.0,1610.0,67.10706871047367,16.720257369920056,0.12722760438919067,1369.0209562802909,2569.3069306930693,0.0
49,6,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِن جَآءَكُمْ فَاسِقٌۢ بِنَبَإٍۢ فَتَبَيَّنُوٓا۟ أَن تُصِيبُوا۟ قَوْمًۢا بِجَهَـٰلَةٍۢ فَتُصْبِحُوا۟ عَلَىٰ مَا فَعَلْتُمْ نَـٰدِمِينَ,160,-5.606348037719727,110.9673125,134.09031249999998,171,17,55,8,4,4,59,20,4,23.1229375,223.9064656137552,34.68113451299397,182.79925246285865,1935.0,2309.0,67.59232048323112,15.998598110429649,0.09828553348779678,1266.7186216037967,2460.7213865836793,0.0
49,7,وَٱعْلَمُوٓا۟ أَنَّ فِيكُمْ رَسُولَ ٱللَّهِ ۚ لَوْ يُطِيعُكُمْ فِى كَثِيرٍۢ مِّنَ ٱلْأَمْرِ لَعَنِتُّمْ وَلَـٰكِنَّ ٱللَّهَ حَبَّبَ إِلَيْكُمُ ٱلْإِيمَـٰنَ وَزَيَّنَهُۥ فِى قُلُوبِكُمْ وَكَرَّهَ إِلَيْكُمُ ٱلْكُفْرَ وَٱلْفُسُوقَ وَٱلْعِصْيَانَ ۚ أُو۟لَـٰٓئِكَ هُمُ ٱلرَّٰشِدُونَ,267,-1.7470816373825073,133.8903125,172.2623125,278,28,88,6,4,4,89,17,4,38.372,225.10631755356195,25.07606792166444,361.159967228935,3271.0,3834.0,67.03677915040845,15.494922308712232,0.09354448318481445,1355.165897465215,2647.3502604166665,0.0
49,8,فَضْلًۭا مِّنَ ٱللَّهِ وَنِعْمَةًۭ ۚ وَٱللَّهُ عَلِيمٌ حَكِيمٌۭ,58,-6.358954906463623,172.0823125,181.39275,63,7,15,0,1,5,19,2,1,9.3104375,227.7686473078991,25.506772296405842,125.0275794690584,720.0,928.0,65.67774466030485,15.95958406698819,0.09611395001411438,1315.3366554721467,2467.998281786942,0.0
49,9,وَإِن طَآئِفَتَانِ مِنَ ٱلْمُؤْمِنِينَ ٱقْتَتَلُوا۟ فَأَصْلِحُوا۟ بَيْنَهُمَا ۖ فَإِنۢ بَغَتْ إِحْدَىٰهُمَا عَلَى ٱلْأُخْرَىٰ فَقَـٰتِلُوا۟ ٱلَّتِى تَبْغِى حَتَّىٰ تَفِىٓءَ إِلَىٰٓ أَمْرِ ٱللَّهِ ۚ فَإِن فَآءَتْ فَأَصْلِحُوا۟ بَيْنَهُمَا بِٱلْعَدْلِ وَأَقْسِطُوٓا۟ ۖ إِنَّ ٱللَّهَ يُحِبُّ ٱلْمُقْسِطِينَ,292,-1.6361528635025024,181.19275,222.7824375,305,30,95,10,9,1,95,23,12,41.5896875,221.93986499042617,28.674680479313004,210.6293057088601,3496.0,4155.0,68.28035296632532,16.081333260167234,0.10818624496459961,1452.258422721246,2817.548076923077,0.0
49,10,إِنَّمَا ٱلْمُؤْمِنُونَ إِخْوَةٌۭ فَأَصْلِحُوا۟ بَيْنَ أَخَوَيْكُمْ ۚ وَٱتَّقُوا۟ ٱللَّهَ لَعَلَّكُمْ تُرْحَمُونَ,108,-4.780651092529297,222.5824375,239.78,113,10,32,0,2,2,33,5,4,17.1975625,228.92888704975954,25.965985196124965,206.94427581576366,1302.0,1716.0,64.09403758582448,14.865746525993544,0.09988753497600555,1413.9628814277737,2710.9375,0.0
49,11,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا يَسْخَرْ قَوْمٌۭ مِّن قَوْمٍ عَسَىٰٓ أَن يَكُونُوا۟ خَيْرًۭا مِّنْهُمْ وَلَا نِسَآءٌۭ مِّن نِّسَآءٍ عَسَىٰٓ أَن يَكُنَّ خَيْرًۭا مِّنْهُنَّ ۖ وَلَا تَلْمِزُوٓا۟ أَنفُسَكُمْ وَلَا تَنَابَزُوا۟ بِٱلْأَلْقَـٰبِ ۖ بِئْسَ ٱلِٱسْمُ ٱلْفُسُوقُ بَعْدَ ٱلْإِيمَـٰنِ ۚ وَمَن لَّمْ يَتُبْ فَأُو۟لَـٰٓئِكَ هُمُ ٱلظَّـٰلِمُونَ,334,-5.0234503746032715,239.58,287.19050000000004,354,39,103,14,5,13,109,33,8,47.6105,219.37153829756232,20.48104558863076,285.70768751984275,4147.0,4758.0,68.80487549007574,18.810557617719812,0.10858424007892609,1336.7784943099825,2585.1026965725805,0.0
49,12,يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ ٱجْتَنِبُوا۟ كَثِيرًۭا مِّنَ ٱلظَّنِّ إِنَّ بَعْضَ ٱلظَّنِّ إِثْمٌۭ ۖ وَلَا تَجَسَّسُوا۟ وَلَا يَغْتَب بَّعْضُكُم بَعْضًا ۚ أَيُحِبُّ أَحَدُكُمْ أَن يَأْكُلَ لَحْمَ أَخِيهِ مَيْتًۭا فَكَرِهْتُمُوهُ ۚ وَٱتَّقُوا۟ ٱللَّهَ ۚ إِنَّ ٱللَّهَ تَوَّابٌۭ رَّحِيمٌۭ,272,-2.480984687805176,287.7105,326.242875,290,31,79,2,6,11,85,16,8,38.532375,218.6454791927249,28.296992855332302,249.75189015748757,3241.0,3850.0,68.93606453722333,16.298196480906423,0.11525066196918488,1317.8844187293448,2524.688796680498,0.5199999999999818
49,13,يَـٰٓأَيُّهَا ٱلنَّاسُ إِنَّا خَلَقْنَـٰكُم مِّن ذَكَرٍۢ وَأُنثَىٰ وَجَعَلْنَـٰكُمْ شُعُوبًۭا وَقَبَآئِلَ لِتَعَارَفُوٓا۟ ۚ إِنَّ أَكْرَمَكُمْ عِندَ ٱللَّهِ أَتْقَىٰكُمْ ۚ إِنَّ ٱللَّهَ عَلِيمٌ خَبِيرٌۭ,192,-5.489078044891357,326.702875,352.84168750000003,203,20,64,8,3,9,68,17,5,26.1388125,222.7024959141034,24.225430265374655,232.5132992710997,2296.0,2610.0,70.53357132141944,16.333826105910372,0.12979282438755035,1359.1252318865863,2627.3523561811508,0.45999999999997954
49,14,قَالَتِ ٱلْأَعْرَابُ ءَامَنَّا ۖ قُل لَّمْ تُؤْمِنُوا۟ وَلَـٰكِن قُولُوٓا۟ أَسْلَمْنَا وَلَمَّا يَدْخُلِ ٱلْإِيمَـٰنُ فِى قُلُوبِكُمْ ۖ وَإِن تُطِيعُوا۟ ٱللَّهَ وَرَسُولَهُۥ لَا يَلِتْكُم مِّنْ أَعْمَـٰلِكُمْ شَيْـًٔا ۚ إِنَّ ٱللَّهَ غَفُورٌۭ رَّحِيمٌ,235,-4.208563804626465,354.8216875,386.665875,251,27,70,4,5,7,73,21,7,31.8441875,219.75755265436223,20.53649458215597,192.46708114270785,2714.0,3181.0,69.16886458575529,17.085022245136383,0.11243589967489243,1251.3441569149345,2414.7684487951806,1.9799999999999613
49,15,إِنَّمَا ٱلْمُؤْمِنُونَ ٱلَّذِينَ ءَامَنُوا۟ بِٱللَّهِ وَرَسُولِهِۦ ثُمَّ لَمْ يَرْتَابُوا۟ وَجَـٰهَدُوا۟ بِأَمْوَٰلِهِمْ وَأَنفُسِهِمْ فِى سَبِيلِ ٱللَّهِ ۚ أُو۟لَـٰٓئِكَ هُمُ ٱلصَّـٰدِقُونَ,181,-4.642660617828369,389.725875,411.21918750000003,191,18,62,5,2,2,62,17,2,21.4933125,220.3635081369685,26.422189745935402,198.46534335103914,2003.0,2146.0,72.03815349526987,16.24588529809222,0.11603298038244247,1303.6640791585514,2602.969215029762,3.0599999999999454
49,16,قُلْ أَتُعَلِّمُونَ ٱللَّهَ بِدِينِكُمْ وَٱللَّهُ يَعْلَمُ مَا فِى ٱلسَّمَـٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۚ وَٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمٌۭ,133,-2.602987766265869,413.2791875,431.73075,137,16,41,2,2,2,43,7,2,18.4515625,215.1169546878427,24.833358369684685,162.72127813899593,1557.0,1842.0,68.88429737493149,16.395496094909486,0.11615733802318573,1339.1282685626254,2638.282603986135,2.0599999999999454
49,17,يَمُنُّونَ عَلَيْكَ أَنْ أَسْلَمُوا۟ ۖ قُل لَّا تَمُنُّوا۟ عَلَىَّ إِسْلَـٰمَكُم ۖ بَلِ ٱللَّهُ يَمُنُّ عَلَيْكُمْ أَنْ هَدَىٰكُمْ لِلْإِيمَـٰنِ إِن كُنتُمْ صَـٰدِقِينَ,159,-1.6613222360610962,434.5506875,454.368875,168,19,52,4,3,3,52,10,3,19.8181875,218.17768964786518,20.102362543684702,147.91187896568067,1741.0,1978.0,70.88944804827884,15.868663319963325,0.1162101998925209,1312.7083073451777,2511.3785282258063,2.8199374999999804
49,18,إِنَّ ٱللَّهَ يَعْلَمُ غَيْبَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ ۚ وَٱللَّهُ بَصِيرٌۢ بِمَا تَعْمَلُونَ,91,-0.12781092524528503,456.6688125,468.132,95,10,29,2,2,2,30,5,3,11.4631875,221.99837632297982,23.947407829481755,151.79913278952995,1018.0,1143.0,71.01536785043453,15.732004677522523,0.11940689384937286,1404.4454957759858,2633.421831476323,2.2999374999999986
