surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
43,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.257419586181641,0.1279375,6.3079375,46,5,14,0,1,0,14,3,1,6.18,185.295410575796,16.377203430488105,145.6389893974187,497.0,615.0,68.88974037542724,15.826667718441923,0.11479645222425461,1768.5064843508958,3266.470682989691,0.0
43,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ حمٓ,42,-8.139006614685059,6.26975,12.7448125,43,5,12,2,0,0,12,3,0,6.4750625,187.5791098313417,15.959921804928447,82.22596979663379,489.0,644.0,65.28729095680447,18.893632020458668,0.09210950136184692,1552.1766026346045,2965.016933497537,0.0
43,2,وَٱلْكِتَـٰبِ ٱلْمُبِينِ,23,-9.05300235748291,12.5448125,15.4976875,24,2,8,1,0,0,8,2,0,2.952875,194.37867469865034,13.47654022855885,60.433263361030924,283.0,292.0,75.287511765937,16.313411199625392,0.15125621855258942,1417.2277640687412,2733.1149193548385,0.0
43,3,إِنَّا جَعَلْنَـٰهُ قُرْءَٰنًا عَرَبِيًّۭا لَّعَلَّكُمْ تَعْقِلُونَ,65,-8.682367324829102,15.3576875,24.013625,67,6,21,2,2,3,23,5,2,8.6559375,187.300537813099,19.41040764398975,146.90770567304776,742.0,862.0,69.39683825953898,18.063651050838075,0.09601075202226639,1698.8880997535457,3492.7352398523985,0.0
43,4,وَإِنَّهُۥ فِىٓ أُمِّ ٱلْكِتَـٰبِ لَدَيْنَا لَعَلِىٌّ حَكِيمٌ,59,-9.849308967590332,23.813625,31.78,61,7,20,2,0,4,22,4,0,7.966375,185.85005008669725,22.26348252029245,283.58538511943607,659.0,793.0,67.8871857719713,14.657817662430993,0.10970480740070343,1683.926807337175,3167.89031124498,0.0
43,5,أَفَنَضْرِبُ عَنكُمُ ٱلذِّكْرَ صَفْحًا أَن كُنتُمْ قَوْمًۭا مُّسْرِفِينَ,71,-9.114513397216797,31.68,41.4294375,72,8,19,0,3,3,21,1,3,9.7494375,179.73507752256418,13.605317497730471,109.78952798827171,767.0,971.0,67.95893266950948,16.127184425119864,0.09442935138940811,1757.3054930257008,3372.0799180327867,0.0
43,6,وَكَمْ أَرْسَلْنَا مِن نَّبِىٍّۢ فِى ٱلْأَوَّلِينَ,49,-9.157573699951172,41.249375,47.998312500000004,50,6,13,0,0,2,14,2,0,6.7489375,182.73899910913812,15.103241622905434,160.30790889592583,581.0,671.0,67.8359621016899,17.872786432142753,0.08581530302762985,1529.2063642158093,3085.7893957345973,0.0
43,7,وَمَا يَأْتِيهِم مِّن نَّبِىٍّ إِلَّا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ,66,-5.814768314361572,47.818312500000005,56.7939375,68,8,19,0,0,3,20,6,0,8.975625,165.86264557639893,25.172374779650358,231.34553764922956,757.0,894.0,69.43203701544421,16.774632066764433,0.12469672411680222,1720.8035611675275,3395.295818505338,0.0
43,8,فَأَهْلَكْنَآ أَشَدَّ مِنْهُم بَطْشًۭا وَمَضَىٰ مَثَلُ ٱلْأَوَّلِينَ,68,-6.873203277587891,56.593875,65.8289375,69,7,22,2,2,1,23,4,2,9.2350625,178.87028091845625,15.791959699667721,165.53575096865268,787.0,920.0,69.80228847955831,16.25950468992472,0.11007992923259735,1634.6294577701156,3315.6087802768166,0.0
43,9,وَلَئِن سَأَلْتَهُم مَّنْ خَلَقَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ لَيَقُولُنَّ خَلَقَهُنَّ ٱلْعَزِيزُ ٱلْعَلِيمُ,105,-4.149919509887695,65.6289375,79.2285,106,10,36,2,4,3,36,5,6,13.5995625,163.0576615645209,22.432851544631177,95.07259216975179,1178.0,1356.0,70.9975855381406,15.109644134788622,0.12065523117780685,1513.3530932859178,2979.356617647059,0.0
