surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
87,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.807502269744873,0.12,7.8062499999999995,46,5,14,0,1,0,14,3,1,7.6861875,184.7009597236485,22.59976067274589,137.9344147288112,618.0,765.0,71.33424636943671,12.739240375148634,0.14239683747291565,1820.1301180827354,3262.15637966805,0.0
87,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ سَبِّحِ ٱسْمَ رَبِّكَ ٱلْأَعْلَى,71,-8.784639358520508,7.64625,19.996375,72,8,20,1,0,0,20,2,0,12.350125,187.82055318582363,20.860583533174932,151.32187721045108,1026.0,1232.0,72.05051846648539,11.82968687229782,0.16091257333755493,1810.703532910648,3390.1392487046633,0.0
87,2,ٱلَّذِى خَلَقَ فَسَوَّىٰ,24,-7.346187591552734,19.7963125,23.532875,24,3,9,1,1,0,9,1,2,3.7365625,189.07983276490828,16.401113650588844,111.3942752975123,363.0,370.0,75.87806525238655,14.447792513948235,0.14724691212177277,1711.8004317431578,3162.9273504273506,0.0
87,3,وَٱلَّذِى قَدَّرَ فَهَدَىٰ,26,-10.226242065429688,23.3328125,27.972125000000002,26,3,10,1,1,0,10,1,1,4.6393125,186.9282321758687,21.12523294339918,91.3286400838253,400.0,460.0,73.38575463808166,17.31505435424088,0.1776529848575592,1659.6907618203677,3112.7155172413795,0.0
87,4,وَٱلَّذِىٓ أَخْرَجَ ٱلْمَرْعَىٰ,31,-8.507133483886719,27.772125,32.9880625,31,3,10,2,0,0,10,2,1,5.2159375,203.3893201707189,14.845710963986429,78.24030145834459,451.0,518.0,73.76198482192746,12.9889756529346,0.1653885692358017,1679.7908429562806,3112.4424846625766,0.0
87,5,فَجَعَلَهُۥ غُثَآءً أَحْوَىٰ,28,-11.052506446838379,32.788,37.53,29,3,11,2,0,1,12,3,1,4.742,193.14428779656546,13.34498710792586,64.17999196766624,406.0,471.0,73.82299399453066,14.56001481837324,0.16224630177021027,1923.005109271508,3502.7265100671143,0.0
87,6,سَنُقْرِئُكَ فَلَا تَنسَىٰٓ,27,-9.33517837524414,37.33,41.892562500000004,27,3,11,2,1,0,11,3,1,4.5625625,193.024722653558,14.95220961218915,57.9506655895637,393.0,453.0,75.47654279714783,15.381827138284855,0.1936243772506714,1693.0621336148226,3142.1000874125875,0.0
87,7,إِلَّا مَا شَآءَ ٱللَّهُ ۚ إِنَّهُۥ يَعْلَمُ ٱلْجَهْرَ وَمَا يَخْفَىٰ,67,-8.200040817260742,42.2725625,52.516,70,9,21,2,0,1,21,6,1,10.2434375,208.52801877406378,26.354916831301743,312.04008857964476,862.0,1021.0,73.31867094882062,14.569155047161336,0.15474426746368408,1779.2485376541308,3293.19996105919,0.37999999999999545
87,8,وَنُيَسِّرُكَ لِلْيُسْرَىٰ,26,-9.288936614990234,52.895937499999995,56.7165,26,2,10,1,0,0,10,1,0,3.820625,188.76139017010698,51.29415456242629,364.67299672635835,356.0,379.0,73.76368563677578,13.917850490189956,0.1368371546268463,1658.8062907433623,2917.9036458333335,0.37993749999999693
87,9,فَذَكِّرْ إِن نَّفَعَتِ ٱلذِّكْرَىٰ,35,-9.402751922607422,56.5565,62.481875,35,4,11,1,0,1,11,1,0,5.925375,198.405701162109,33.3294845373315,280.89040592534,486.0,589.0,70.5781169058391,13.613468582216251,0.12871485948562622,1723.593132725358,3094.9680779569894,0.0
87,10,سَيَذَّكَّرُ مَن يَخْشَىٰ,25,-7.045706748962402,62.501875,66.64574999999999,25,3,9,1,0,0,9,1,1,4.1438125,199.69829706389828,14.22813009927572,80.69785842724889,365.0,411.0,73.1075482450717,14.201467285223753,0.1533925086259842,1681.8942618246472,3034.855769230769,0.01999999999999602
87,11,وَيَتَجَنَّبُهَا ٱلْأَشْقَى,27,-10.61757755279541,66.54575,71.10431249999999,27,2,9,0,1,1,9,1,1,4.5585,186.0107932089047,15.96190395380958,142.04399527469366,361.0,452.0,70.97519699259348,11.487818111225357,0.13193970918655396,1950.8776341148439,3723.3391608391607,0.0
87,12,ٱلَّذِى يَصْلَى ٱلنَّارَ ٱلْكُبْرَىٰ,36,-8.851652145385742,70.9043125,77.04906249999999,36,4,9,1,1,1,9,2,1,6.1446875,196.63413519442128,27.54634914663177,102.29287737133296,543.0,611.0,73.12681612157355,16.194385544369673,0.1559605747461319,1602.2318471362807,3023.7613341968913,0.0
87,13,ثُمَّ لَا يَمُوتُ فِيهَا وَلَا يَحْيَىٰ,39,-3.4097578525543213,76.8490625,83.37187499999999,39,6,13,1,0,1,13,6,0,6.52275,202.79806219040844,13.793654402851656,79.5699976493095,561.0,649.0,73.82119979619485,12.335489648568231,0.16351090371608734,1741.6208956757414,3081.073835784314,0.0
87,14,قَدْ أَفْلَحَ مَن تَزَكَّىٰ,27,-6.842827796936035,83.331875,87.9904375,27,4,9,1,1,0,9,1,1,4.6585625,187.41480708869423,40.319144491143035,365.4625953117866,377.0,462.0,71.64882227002492,13.528593131036963,0.14015811681747437,1592.3514840898445,2905.821917808219,0.0
87,15,وَذَكَرَ ٱسْمَ رَبِّهِۦ فَصَلَّىٰ,32,-4.42996883392334,87.7904375,93.57199999999999,33,4,12,1,1,0,12,1,1,5.7815,186.29889033820294,29.36502593102825,148.12066474373626,484.0,575.0,69.88357876739514,13.330416478107626,0.12156924605369568,1741.9420162516155,3287.422306629834,0.0
87,16,بَلْ تُؤْثِرُونَ ٱلْحَيَوٰةَ ٱلدُّنْيَا,39,-4.888612270355225,93.372,99.7325625,39,4,11,1,0,0,11,3,0,6.3605625,199.01280858170549,29.852501507905252,209.46547274949666,548.0,633.0,73.17493244059241,13.051934425084802,0.15425889194011688,1681.2696097909836,2966.826319095477,0.0
87,17,وَٱلْـَٔاخِرَةُ خَيْرٌۭ وَأَبْقَىٰٓ,32,-3.6685080528259277,99.5325625,104.959875,35,3,11,2,1,1,12,3,3,5.4273125,187.04847789934092,24.33239460903359,193.09348056557116,471.0,539.0,72.56016953688017,15.31274163334139,0.13257010281085968,1501.8402984749441,2908.1341911764707,0.0
87,18,إِنَّ هَـٰذَا لَفِى ٱلصُّحُفِ ٱلْأُولَىٰ,39,-1.4129278659820557,104.759875,111.076,40,5,13,2,1,1,13,4,1,6.316125,179.69703295012653,14.342995772410994,74.27983265667552,534.0,628.0,72.69246219857261,15.947522333312714,0.14375798404216766,1784.2703494698771,3261.876578282828,0.0
87,19,صُحُفِ إِبْرَٰهِيمَ وَمُوسَىٰ,29,-0.9044063091278076,110.956,115.588,29,3,12,2,1,0,12,4,1,4.632,183.36551884168327,19.099850985885023,108.24444174774976,429.0,460.0,75.33487434838163,15.198323451023345,0.1426398605108261,1696.6150644685015,3145.959051724138,0.0
