surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
25,-1,0,0,أ,أ,0.1479375,0.1879375,0.16793750000000002,0.04000000000000001,0.020000000000000018,-16.135878,False,False,False,False,False,fatha
25,-1,1,1,َ,َ,0.1879375,0.2079375,0.2079375,0.01999999999999999,0.01999999999999999,-14.742502,False,False,False,False,False,damma
25,-1,2,2,ع,ع,0.2079375,0.30793750000000003,0.22793750000000002,0.10000000000000003,0.020000000000000018,-17.330797,False,False,False,False,False,damma
25,-1,3,3,ُ,ُ,0.30793750000000003,0.4079375,0.3279375,0.09999999999999998,0.019999999999999962,-18.721684,False,False,False,False,False,damma
25,-1,4,4,و,و,0.4079375,0.4479375,0.4279375,0.03999999999999998,0.020000000000000018,-15.160183,False,False,False,False,False,damma
25,-1,5,5,ذ,ذ,0.4479375,0.4679375,0.4679375,0.020000000000000018,0.020000000000000018,-17.094362,False,False,False,False,False,damma
25,-1,6,6,ُ,ُ,0.4679375,0.4879375,0.4879375,0.020000000000000018,0.020000000000000018,-15.386716,False,False,False,False,False,kasra
25,-1,7,7, ,|,0.4879375,0.5079374999999999,0.5079374999999999,0.019999999999999907,0.019999999999999907,-2.622601e-06,False,False,False,False,False,kasra
25,-1,8,8,ب,ب,0.5079374999999999,0.5279375,0.5279375,0.020000000000000018,0.020000000000000018,-18.037113,False,False,False,False,False,kasra
25,-1,9,9,ِ,ِ,0.5279375,0.5479375,0.5479375,0.020000000000000018,0.020000000000000018,-17.341053,False,False,False,False,False,none
25,-1,10,10,ا,ا,0.5479375,0.5679375,0.5679375,0.020000000000000018,0.020000000000000018,-0.44288486,False,False,False,False,False,none
25,-1,11,11,ل,ل,0.5679375,0.7279375,0.6079374999999999,0.16000000000000003,0.039999999999999925,-1.1026798e-05,False,True,False,False,False,fatha
25,-1,12,12,ل,ل,0.7279375,0.7679374999999999,0.7479374999999999,0.039999999999999925,0.019999999999999907,-1.5616295e-05,False,True,False,False,False,fatha
25,-1,13,13,ّ,ّ,0.7679374999999999,0.8079375,0.7879375,0.040000000000000036,0.020000000000000018,-0.0048881313,False,False,False,False,False,fatha
25,-1,14,14,َ,َ,0.8079375,1.0279375,0.8279375,0.21999999999999997,0.020000000000000018,-0.43702415,False,False,False,False,False,kasra
25,-1,15,15,ه,ه,1.0279375,1.0879375,1.0479375,0.06000000000000005,0.020000000000000018,-0.0001333863,False,False,False,False,False,kasra
25,-1,16,16,ِ,ِ,1.0879375,1.1479375,1.1279375,0.06000000000000005,0.040000000000000036,-0.29387394,False,False,False,False,False,kasra
25,-1,17,17, ,|,1.1479375,1.7479375,1.2079374999999999,0.5999999999999999,0.05999999999999983,-3.568186e-05,False,False,False,False,False,kasra
25,-1,18,18,م,م,1.7479375,1.8279375,1.7679375,0.08000000000000007,0.020000000000000018,-4.6491514e-06,False,False,False,False,False,kasra
25,-1,19,19,ِ,ِ,1.8279375,2.1679375000000003,1.8479375,0.3400000000000003,0.020000000000000018,-10.126572,False,False,False,False,False,fatha
25,-1,20,20,ن,ن,2.1679375000000003,2.2279375000000003,2.1879375000000003,0.06000000000000005,0.020000000000000018,-9.655906e-06,False,False,False,False,False,fatha
25,-1,21,21,َ,َ,2.2279375000000003,2.2679375000000004,2.2479375000000004,0.040000000000000036,0.020000000000000018,-15.253722,False,False,False,False,False,none
25,-1,22,22, ,|,2.2679375000000004,2.3279375000000004,2.3079375000000004,0.06000000000000005,0.040000000000000036,-9.953913e-06,False,False,False,False,False,none
25,-1,23,23,ا,ا,2.3279375000000004,2.3679375,2.3479375,0.03999999999999959,0.019999999999999574,-6.4118013,False,False,False,False,False,none
