surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
77,-1,0,0,أ,أ,0.12,0.18,0.14,0.06,0.020000000000000018,-16.247322,False,False,False,False,False,fatha
77,-1,1,1,َ,َ,0.18,0.2,0.2,0.020000000000000018,0.020000000000000018,-13.861071,False,False,False,False,False,damma
77,-1,2,2,ع,ع,0.2,0.32,0.22,0.12,0.01999999999999999,-17.153282,False,False,False,False,False,damma
77,-1,3,3,ُ,ُ,0.32,0.48,0.34,0.15999999999999998,0.020000000000000018,-18.03321,False,False,False,False,False,damma
77,-1,4,4,و,و,0.48,0.52,0.5,0.040000000000000036,0.020000000000000018,-15.459121,False,False,False,False,False,damma
77,-1,5,5,ذ,ذ,0.52,0.54,0.54,0.020000000000000018,0.020000000000000018,-15.836354,False,False,False,False,False,damma
77,-1,6,6,ُ,ُ,0.54,0.58,0.56,0.039999999999999925,0.020000000000000018,-16.375763,False,False,False,False,False,kasra
77,-1,7,7, ,|,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-5.3285134e-05,False,False,False,False,False,kasra
77,-1,8,8,ب,ب,0.6,0.62,0.62,0.020000000000000018,0.020000000000000018,-17.616701,False,False,False,False,False,kasra
77,-1,9,9,ِ,ِ,0.62,0.64,0.64,0.020000000000000018,0.020000000000000018,-17.187897,False,False,False,False,False,none
77,-1,10,10,ا,ا,0.64,0.68,0.66,0.040000000000000036,0.020000000000000018,-5.0921206,False,False,False,False,False,none
77,-1,11,11,ل,ل,0.68,0.88,0.72,0.19999999999999996,0.039999999999999925,-0.00038931414,False,True,False,False,False,fatha
77,-1,12,12,ل,ل,0.88,0.9400000000000001,0.92,0.06000000000000005,0.040000000000000036,-0.015399161,False,True,False,False,False,fatha
77,-1,13,13,ّ,ّ,0.9400000000000001,0.98,0.96,0.039999999999999925,0.019999999999999907,-0.3017293,False,False,False,False,False,fatha
