surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
83,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-7.734325885772705,0.12,8.508687499999999,46,5,14,0,1,0,14,3,1,8.388625,177.77757889173876,17.76331372748475,154.68781492180304,640.0,835.0,68.35487249499998,13.895496490900207,0.11456704139709473,1951.7479973404068,3490.9101711026615,0.0
83,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ وَيْلٌۭ لِّلْمُطَفِّفِينَ,63,-8.717361450195312,8.3086875,20.744187500000002,65,6,18,1,1,1,19,3,1,12.4355,186.49761398545024,19.22422325239349,124.21526712691819,927.0,1240.0,67.29056088645504,13.356413508725709,0.124659962952137,1899.5491561851443,3368.1113431876606,0.0
83,2,ٱلَّذِينَ إِذَا ٱكْتَالُوا۟ عَلَى ٱلنَّاسِ يَسْتَوْفُونَ,55,-8.721246719360352,20.5841875,30.375125,56,6,15,0,0,1,15,6,0,9.7909375,192.07656275567922,15.293147767338045,108.50083385328963,814.0,976.0,71.23122856828223,15.727480746024396,0.1595933884382248,1667.502101778901,3090.3799019607845,0.0
83,3,وَإِذَا كَالُوهُمْ أَو وَّزَنُوهُمْ يُخْسِرُونَ,47,-8.478836059570312,30.9350625,39.545375,47,5,15,0,0,0,15,5,1,8.6103125,191.93734150635788,18.26960469711831,165.9515822942217,653.0,858.0,66.66526549657056,14.968167840196935,0.11604790389537811,1720.1945144047722,3071.730324074074,0.5599375000000002
83,4,أَلَا يَظُنُّ أُو۟لَـٰٓئِكَ أَنَّهُم مَّبْعُوثُونَ,48,-10.039332389831543,39.345375,48.069250000000004,50,5,18,2,1,3,18,6,1,8.723875,199.97962549939263,22.447917661526837,97.36743987102568,742.0,869.0,72.02606622675813,15.122309919921946,0.1644068956375122,1818.1805103066285,3236.9219322344325,0.0
83,5,لِيَوْمٍ عَظِيمٍۢ,16,-11.648824691772461,47.94925,50.5265,17,2,4,0,1,2,6,2,1,2.57725,215.71430255759432,11.958815969404958,58.72922730904827,243.0,254.0,76.04667409195713,15.168818903253133,0.17219553887844086,1952.2643985876987,3320.79475308642,0.0
83,6,يَوْمَ يَقُومُ ٱلنَّاسُ لِرَبِّ ٱلْعَـٰلَمِينَ,45,-8.064695358276367,50.3264375,58.877625,46,5,15,1,1,1,15,4,1,8.5511875,198.56637024634594,19.321629758767447,203.33415183327833,703.0,852.0,71.53939704353903,13.05235529672326,0.1789785474538803,2001.7638176881005,3482.363572761194,0.0
83,7,كَلَّآ إِنَّ كِتَـٰبَ ٱلْفُجَّارِ لَفِى سِجِّينٍۢ,48,-7.249862194061279,59.117625,68.2015,50,6,16,2,0,2,17,5,0,9.083875,183.22232766126658,14.556610304421486,117.62544722092822,682.0,905.0,67.0017629351621,14.532454102043072,0.10190105438232422,1777.7266701498786,3207.82900528169,0.23999999999999488
83,8,وَمَآ أَدْرَىٰكَ مَا سِجِّينٌۭ,30,-9.760659217834473,68.02149999999999,73.896875,31,4,10,2,0,1,11,5,0,5.8754375,187.3986661824677,23.42565348927257,96.25307814484529,462.0,584.0,67.89662351600282,12.720638746718521,0.12006065994501114,1902.9117192292842,3241.1684782608695,0.0
83,9,كِتَـٰبٌۭ مَّرْقُومٌۭ,18,-9.728137016296387,73.696875,76.6613125,21,2,5,1,1,3,7,2,1,2.9644375,196.75954506456563,28.793341885960437,154.67702353526693,288.0,293.0,75.95244476835384,14.395794129554107,0.1547471582889557,1720.112422860291,3122.4798387096776,0.0
83,10,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,35,-7.647581100463867,76.4613125,82.740625,37,3,10,0,0,2,12,1,0,6.2793125,197.63286411240904,22.252640566758167,252.8423033032961,550.0,624.0,74.08588424526447,13.926962377665454,0.17657674849033356,1998.2802272866663,3407.6776649746193,0.0
83,11,ٱلَّذِينَ يُكَذِّبُونَ بِيَوْمِ ٱلدِّينِ,40,-9.76750659942627,82.620625,89.77981249999999,40,4,13,0,0,0,13,4,0,7.159125,192.1687261105206,33.62843825475442,312.81242520427287,577.0,712.0,73.26712945144523,13.500543504176544,0.17824925482273102,1968.6904476898349,3342.459542410714,0.0
83,12,وَمَا يُكَذِّبُ بِهِۦٓ إِلَّا كُلُّ مُعْتَدٍ أَثِيمٍ,51,-8.725286483764648,89.9998125,97.6124375,52,7,17,1,0,2,19,4,0,7.612625,203.15388874864018,20.758205377566412,103.66774805061891,719.0,758.0,79.79332722567266,13.399849595235235,0.2337961345911026,1776.8921854262446,3262.014180672269,0.22000000000001307
83,13,إِذَا تُتْلَىٰ عَلَيْهِ ءَايَـٰتُنَا قَالَ أَسَـٰطِيرُ ٱلْأَوَّلِينَ,66,-8.14366626739502,97.4724375,110.02074999999999,68,7,24,3,2,0,24,9,2,12.54825,212.82224808164494,25.03210732754731,360.61977359291757,965.0,1251.0,71.81350417954042,14.42534470379313,0.18581265211105347,1647.2546420259166,2969.127703562341,0.0
83,14,كَلَّا ۖ بَلْ ۜ رَانَ عَلَىٰ قُلُوبِهِم مَّا كَانُوا۟ يَكْسِبُونَ,60,-8.351189613342285,109.82075,119.36399999999999,65,8,19,1,1,1,19,8,1,9.5431875,191.4032376438035,17.896635153897133,135.38280716188942,921.0,951.0,75.55106113578861,16.717970167302934,0.16674812138080597,1388.8749504228817,2539.5850752508363,0.0
83,15,كَلَّآ إِنَّهُمْ عَن رَّبِّهِمْ يَوْمَئِذٍۢ لَّمَحْجُوبُونَ,59,-9.030305862426758,120.364,130.40875,60,6,18,1,0,2,19,4,0,10.04475,204.42467922653924,21.741631496044736,129.8519187836673,873.0,1001.0,73.12786453273104,15.610429735798274,0.1552152931690216,1533.8676827753102,2850.1940684713377,1.0000000000000142
83,16,ثُمَّ إِنَّهُمْ لَصَالُوا۟ ٱلْجَحِيمِ,36,-8.609095573425293,130.20875,135.969625,37,4,11,0,1,2,11,3,1,5.760875,194.7333467582804,14.789302622782394,60.49226476784008,561.0,573.0,73.71174604770428,16.951039369414577,0.12869229912757874,1543.559057802354,2810.7734806629833,0.0
83,17,ثُمَّ يُقَالُ هَـٰذَا ٱلَّذِى كُنتُم بِهِۦ تُكَذِّبُونَ,53,-8.580363273620605,135.769625,145.037375,55,7,19,1,1,1,19,4,1,9.26775,204.14132215600085,16.63337532651658,205.3249321074497,822.0,923.0,73.30720120791584,16.59738146503199,0.15929991006851196,1517.4477209463344,2719.5581896551726,0.0
83,18,كَلَّآ إِنَّ كِتَـٰبَ ٱلْأَبْرَارِ لَفِى عِلِّيِّينَ,52,-7.4556989669799805,144.877375,154.37199999999999,53,6,18,2,0,1,18,6,0,9.494625,179.80561930488966,15.288041070743144,123.49997617191917,780.0,946.0,71.35400942798978,15.974799147507284,0.14916867017745972,1506.1934969499393,2888.520622895623,0.0
