surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
44,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-6.704272747039795,0.14,5.6,46,5,14,0,1,0,14,3,1,5.46,220.0255666424387,24.03545583875336,149.2754344013233,437.0,543.0,70.34331701047635,15.310088983897034,0.13326840102672577,2005.7280524821383,3574.561403508772,0.0
44,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ حمٓ,42,-9.238036155700684,6.1855,12.964812499999999,43,5,12,2,0,0,12,3,0,6.77925,224.436094195517,14.794974298006712,75.31765492597998,494.0,674.0,66.07155342150828,19.875350556383857,0.12986856698989868,1855.7431964096754,3451.392983490566,0.5855000000000006
44,2,وَٱلْكِتَـٰبِ ٱلْمُبِينِ,23,-10.373263359069824,12.7648125,15.6915625,24,2,8,1,0,0,8,2,0,2.92675,237.1315165463446,6.932008136710672,47.113509557423384,289.0,289.0,77.89483677987769,20.00811393258209,0.20547041296958923,1804.0119020574573,3518.342391304348,0.0
44,3,إِنَّآ أَنزَلْنَـٰهُ فِى لَيْلَةٍۢ مُّبَـٰرَكَةٍ ۚ إِنَّا كُنَّا مُنذِرِينَ,71,-5.589371681213379,15.4915625,25.805,76,8,24,3,0,6,26,7,0,10.3134375,220.67939743462958,19.14271228909233,94.8715743284225,852.0,1028.0,68.7289199023486,16.7138607269977,0.11641345173120499,2032.2050481563874,3886.827592879257,0.0
44,4,فِيهَا يُفْرَقُ كُلُّ أَمْرٍ حَكِيمٍ,36,-5.576765537261963,25.6049375,30.744937500000002,36,5,10,0,1,2,12,3,1,5.14,228.6089860727538,12.56133403680559,63.3372131043275,408.0,510.0,68.66028526419954,15.422398065393653,0.10589663684368134,1901.617993462209,3474.4759316770187,0.0
44,5,أَمْرًۭا مِّنْ عِندِنَآ ۚ إِنَّا كُنَّا مُرْسِلِينَ,49,-4.575033664703369,30.6649375,37.572,52,6,14,1,0,4,15,5,0,6.9070625,218.71110193270005,21.75555407280284,102.1763147530888,559.0,687.0,68.09898718566782,18.00044852155435,0.10560544580221176,1997.97782189626,3862.666377314815,0.0
44,6,رَحْمَةًۭ مِّن رَّبِّكَ ۚ إِنَّهُۥ هُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,57,-2.487412452697754,37.532,46.191812500000005,61,7,17,0,0,3,18,3,0,8.6598125,207.5811357614632,25.533307391470697,405.98715576985245,665.0,862.0,67.30003729230485,16.18736030719822,0.10040560364723206,1908.9097689321645,3483.8272601476015,0.0
44,7,رَبِّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَآ ۖ إِن كُنتُم مُّوقِنِينَ,73,-2.670759439468384,45.9918125,56.42,76,8,25,3,2,1,25,7,2,10.4281875,224.48770555562555,16.887430256762787,108.3541550065087,872.0,1039.0,67.98160227510355,18.232020782340857,0.11630132049322128,1775.8261279045244,3382.189417177914,0.0
44,8,لَآ إِلَـٰهَ إِلَّا هُوَ يُحْىِۦ وَيُمِيتُ ۖ رَبُّكُمْ وَرَبُّ ءَابَآئِكُمُ ٱلْأَوَّلِينَ,87,-6.090082168579102,56.36,67.78462499999999,91,10,32,3,0,0,32,10,0,11.4245625,230.7536124016445,23.694235152244186,237.81835949830477,1034.0,1139.0,73.00535584017014,18.319502401864483,0.15679089725017548,1762.583512714133,3371.5520251396647,0.0
44,9,بَلْ هُمْ فِى شَكٍّۢ يَلْعَبُونَ,31,-4.086205005645752,69.604625,72.41981249999999,32,5,8,0,0,1,9,1,0,2.815125,222.59611517273908,9.849751883528738,61.3645563966883,260.0,278.0,70.7412671553128,15.275739507478212,0.10443564504384995,2328.7144069776145,4269.886363636364,1.8200000000000074
44,10,فَٱرْتَقِبْ يَوْمَ تَأْتِى ٱلسَّمَآءُ بِدُخَانٍۢ مُّبِينٍۢ,57,-1.258819341659546,73.8598125,79.9134375,59,6,16,1,1,3,18,4,2,6.053625,211.78354810125256,17.888916533433896,131.00678953262604,548.0,602.0,72.10152927194667,16.458600129245887,0.12218569219112396,1749.721820980933,3292.845394736842,1.440000000000012
44,11,يَغْشَى ٱلنَّاسَ ۖ هَـٰذَا عَذَابٌ أَلِيمٌۭ,39,-4.986627101898193,81.1134375,85.7850625,43,5,11,1,0,3,13,5,1,4.671625,221.53351170592592,11.033793596794103,67.46602405059994,380.0,464.0,71.49396885446824,16.065727160251544,0.14236736297607422,2090.776597971283,3891.2136130136987,1.2000000000000028
44,12,رَّبَّنَا ٱكْشِفْ عَنَّا ٱلْعَذَابَ إِنَّا مُؤْمِنُونَ,54,-0.7835777997970581,87.26506250000001,93.57199999999999,54,6,15,0,0,2,15,5,0,6.306875,227.71959001165698,19.28916264011631,166.27727213808902,523.0,627.0,70.18222213910946,15.32244751694346,0.12394313514232635,1769.9725217850623,3354.0482954545455,1.4800000000000182
44,13,أَنَّىٰ لَهُمُ ٱلذِّكْرَىٰ وَقَدْ جَآءَهُمْ رَسُولٌۭ مُّبِينٌۭ,61,-0.9079084992408752,93.492,101.02799999999999,63,7,19,3,1,4,21,6,1,7.5359375,233.72987728116706,16.011228948447148,149.2787685056712,720.0,750.0,74.20386452572255,17.572802202056128,0.1524561643600464,1712.1091605696192,3398.867849576271,0.0
44,14,ثُمَّ تَوَلَّوْا۟ عَنْهُ وَقَالُوا۟ مُعَلَّمٌۭ مَّجْنُونٌ,54,-5.161787033081055,101.748,108.77199999999999,57,6,15,0,1,4,17,3,1,7.0239375,220.2520273710538,16.832056277271597,78.39571490654362,617.0,699.0,69.93863217673999,16.97678546876181,0.11833350360393524,1498.0543319223925,3041.193181818182,0.7200000000000131
44,15,إِنَّا كَاشِفُوا۟ ٱلْعَذَابِ قَلِيلًا ۚ إِنَّكُمْ عَآئِدُونَ,58,-2.208256721496582,108.732,116.28106249999999,61,6,18,1,1,3,19,8,1,7.549,232.85231078673706,13.39686564947149,64.59322717750979,694.0,751.0,73.75147244394068,19.13034877868207,0.15482652187347412,1792.9648585067735,3556.1771716101694,0.0
44,16,يَوْمَ نَبْطِشُ ٱلْبَطْشَةَ ٱلْكُبْرَىٰٓ إِنَّا مُنتَقِمُونَ,60,-2.8127007484436035,117.7810625,124.09837499999999,60,6,19,2,3,1,19,4,3,6.31725,237.72234772961937,11.592388126370123,45.31785374910919,595.0,628.0,73.70995748091455,18.08125674953019,0.13067884743213654,1694.5256090225607,3378.6695075757575,1.5000000000000142
44,17,وَلَقَدْ فَتَنَّا قَبْلَهُمْ قَوْمَ فِرْعَوْنَ وَجَآءَهُمْ رَسُولٌۭ كَرِيمٌ,75,-2.5538649559020996,126.29837500000001,133.95,76,8,23,1,3,3,25,5,3,7.651625,230.6202634956249,25.061155005027924,234.87307730317593,736.0,762.0,73.96280298618237,16.367841504246716,0.13586801290512085,1773.8015023571993,3484.7005208333335,2.200000000000017
44,18,أَنْ أَدُّوٓا۟ إِلَىَّ عِبَادَ ٱللَّهِ ۖ إِنِّى لَكُمْ رَسُولٌ أَمِينٌۭ,67,-4.981113433837891,136.31,143.4931875,71,9,20,1,0,3,22,5,0,7.1831875,215.44188973738773,18.940659086473975,90.03791848365964,641.0,715.0,69.5525926308469,18.95174707630305,0.101718969643116,1521.2052401886183,3043.784722222222,2.3600000000000136
44,19,وَأَن لَّا تَعْلُوا۟ عَلَى ٱللَّهِ ۖ إِنِّىٓ ءَاتِيكُم بِسُلْطَـٰنٍۢ مُّبِينٍۢ,72,-6.059730529785156,143.8531875,153.405125,78,9,21,2,1,4,23,7,1,9.5519375,231.06045856997127,17.62236499673684,176.2355596489378,804.0,952.0,68.91580324477393,19.144026135605277,0.11073794960975647,1747.5723668857163,3510.7127926421404,0.3599999999999852
44,20,وَإِنِّى عُذْتُ بِرَبِّى وَرَبِّكُمْ أَن تَرْجُمُونِ,52,-9.732409477233887,153.205125,160.99599999999998,52,6,17,0,0,1,17,1,0,7.7908125,212.55213962302946,32.17751160828731,176.72202752424107,647.0,776.0,66.23145067101159,18.249620066419016,0.08451735228300095,1568.4096690593722,3097.4961577868853,0.0
44,21,وَإِن لَّمْ تُؤْمِنُوا۟ لِى فَٱعْتَزِلُونِ,41,-8.272886276245117,161.016,166.41475,42,5,12,0,0,0,12,2,0,5.39875,227.03807529595542,17.884621097223686,245.50105518867818,461.0,536.0,67.85733633559389,17.772820551392027,0.08866120874881744,1456.795412646928,2843.796227810651,0.020000000000010232
44,22,فَدَعَا رَبَّهُۥٓ أَنَّ هَـٰٓؤُلَآءِ قَوْمٌۭ مُّجْرِمُونَ,55,-10.846631050109863,166.21475,173.6073125,58,6,21,4,1,3,22,7,1,7.3925625,235.2527080958503,20.81657232718482,132.16697723860568,644.0,736.0,71.59403454612827,19.98767824592019,0.14110258221626282,1453.0619909728462,2739.0894396551726,0.0
44,23,فَأَسْرِ بِعِبَادِى لَيْلًا إِنَّكُم مُّتَّبَعُونَ,50,-10.347756385803223,173.4073125,180.3350625,50,5,16,0,0,3,17,2,0,6.92775,229.26581199699524,15.513310296209436,84.47435349674404,585.0,689.0,71.00769413963872,18.13655903872628,0.14273127913475037,1726.9727758502631,3363.551267281106,0.0
44,24,وَٱتْرُكِ ٱلْبَحْرَ رَهْوًا ۖ إِنَّهُمْ جُندٌۭ مُّغْرَقُونَ,56,-9.764517784118652,180.1750625,188.004,59,6,14,0,1,4,16,1,2,7.8289375,213.74106313744554,17.429250341407272,127.28967663562932,659.0,779.0,68.80314832116133,15.265493252434318,0.10330557078123093,1455.997124424589,2844.674744897959,0.0
