surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
68,-1,0,0,أ,أ,0.236,0.276,0.256,0.040000000000000036,0.020000000000000018,-15.9782,False,False,False,False,False,fatha
68,-1,1,1,َ,َ,0.276,0.29600000000000004,0.29600000000000004,0.020000000000000018,0.020000000000000018,-13.161173,False,False,False,False,False,damma
68,-1,2,2,ع,ع,0.29600000000000004,0.396,0.316,0.09999999999999998,0.019999999999999962,-15.932748,False,False,False,False,False,damma
68,-1,3,3,ُ,ُ,0.396,0.516,0.41600000000000004,0.12,0.020000000000000018,-18.617193,False,False,False,False,False,damma
68,-1,4,4,و,و,0.516,0.556,0.536,0.040000000000000036,0.020000000000000018,-15.982931,False,False,False,False,False,damma
68,-1,5,5,ذ,ذ,0.556,0.576,0.576,0.019999999999999907,0.019999999999999907,-16.04387,False,False,False,False,False,damma
68,-1,6,6,ُ,ُ,0.576,0.596,0.596,0.020000000000000018,0.020000000000000018,-14.875365,False,False,False,False,False,kasra
68,-1,7,7, ,|,0.596,0.616,0.616,0.020000000000000018,0.020000000000000018,-0.66060096,False,False,False,False,False,kasra
68,-1,8,8,ب,ب,0.616,0.636,0.636,0.020000000000000018,0.020000000000000018,-16.00342,False,False,False,False,False,kasra
68,-1,9,9,ِ,ِ,0.636,0.656,0.656,0.020000000000000018,0.020000000000000018,-16.798368,False,False,False,False,False,none
68,-1,10,10,ا,ا,0.656,0.6960000000000001,0.6960000000000001,0.040000000000000036,0.040000000000000036,-0.00091957155,False,False,False,False,False,none
68,-1,11,11,ل,ل,0.6960000000000001,0.876,0.756,0.17999999999999994,0.05999999999999994,-0.08739391,False,True,False,False,False,fatha
68,-1,12,12,ل,ل,0.876,0.916,0.896,0.040000000000000036,0.020000000000000018,-2.0622994e-05,False,True,False,False,False,fatha
68,-1,13,13,ّ,ّ,0.916,0.9560000000000001,0.936,0.040000000000000036,0.020000000000000018,-5.6016645,False,False,False,False,False,fatha
68,-1,14,14,َ,َ,0.9560000000000001,1.196,0.9760000000000001,0.23999999999999988,0.020000000000000018,-3.4389095,False,False,False,False,False,kasra
68,-1,15,15,ه,ه,1.196,1.236,1.216,0.040000000000000036,0.020000000000000018,-0.04533002,False,False,False,False,False,kasra
68,-1,16,16,ِ,ِ,1.236,1.256,1.256,0.020000000000000018,0.020000000000000018,-14.586915,False,False,False,False,False,kasra
68,-1,17,17, ,|,1.256,1.276,1.276,0.020000000000000018,0.020000000000000018,-18.840025,False,False,False,False,False,kasra
68,-1,18,18,م,م,1.276,1.296,1.296,0.020000000000000018,0.020000000000000018,-12.317503,False,False,False,False,False,kasra
68,-1,19,19,ِ,ِ,1.296,1.3159999999999998,1.3159999999999998,0.019999999999999796,0.019999999999999796,-8.467023,False,False,False,False,False,fatha
68,-1,20,20,ن,ن,1.3159999999999998,1.3359999999999999,1.3359999999999999,0.020000000000000018,0.020000000000000018,-12.471962,False,False,False,False,False,fatha
68,-1,21,21,َ,َ,1.3359999999999999,1.3559999999999999,1.3559999999999999,0.020000000000000018,0.020000000000000018,-16.968763,False,False,False,False,False,none
68,-1,22,22, ,|,1.3559999999999999,1.376,1.376,0.020000000000000018,0.020000000000000018,-0.0024334362,False,False,False,False,False,none
68,-1,23,23,ا,ا,1.376,1.436,1.436,0.06000000000000005,0.06000000000000005,-0.026181644,False,False,False,False,False,none
68,-1,24,24,ل,ل,1.436,1.5959999999999999,1.536,0.15999999999999992,0.10000000000000009,-0.09968941,False,True,False,False,False,fatha
68,-1,25,25,ش,ش,1.5959999999999999,1.676,1.6159999999999999,0.08000000000000007,0.020000000000000018,-14.491261,False,True,False,False,False,fatha
68,-1,26,26,ّ,ّ,1.676,1.696,1.696,0.020000000000000018,0.020000000000000018,-0.9527232,False,False,False,False,False,fatha
68,-1,27,27,َ,َ,1.696,1.796,1.716,0.10000000000000009,0.020000000000000018,-3.753065,False,False,False,False,True,sukun
68,-1,28,28,ي,ي,1.796,1.8559999999999999,1.816,0.05999999999999983,0.020000000000000018,-14.842961,False,False,False,False,True,sukun
68,-1,29,29,ْ,ْ,1.8559999999999999,1.976,1.876,0.1200000000000001,0.020000000000000018,-8.219022,False,False,False,False,False,fatha
68,-1,30,30,ط,ط,1.976,2.076,1.996,0.10000000000000009,0.020000000000000018,-19.054703,True,False,False,False,False,fatha
68,-1,31,31,َ,َ,2.076,2.136,2.096,0.06000000000000005,0.020000000000000018,-4.437706,False,False,False,False,False,kasra
68,-1,32,32,ا,ا,2.136,2.3960000000000004,2.156,0.26000000000000023,0.020000000000000018,-11.265657,False,False,False,False,False,kasra
68,-1,33,33,ن,ن,2.3960000000000004,2.4560000000000004,2.4160000000000004,0.06000000000000005,0.020000000000000018,-7.867782e-06,False,False,False,False,False,kasra
68,-1,34,34,ِ,ِ,2.4560000000000004,2.496,2.476,0.03999999999999959,0.019999999999999574,-1.9773521,False,False,False,False,False,none
68,-1,35,35, ,|,2.496,2.536,2.536,0.040000000000000036,0.040000000000000036,-5.7456575e-05,False,False,False,False,False,none
68,-1,36,36,ا,ا,2.536,2.616,2.596,0.08000000000000007,0.06000000000000005,-0.37226257,False,False,False,False,False,none
68,-1,37,37,ل,ل,2.616,2.7960000000000003,2.676,0.18000000000000016,0.06000000000000005,-0.16815382,False,True,False,False,False,fatha
68,-1,38,38,ر,ر,2.7960000000000003,2.8560000000000003,2.8160000000000003,0.06000000000000005,0.020000000000000018,-0.00015412574,False,True,False,False,False,fatha
68,-1,39,39,ّ,ّ,2.8560000000000003,2.8760000000000003,2.8760000000000003,0.020000000000000018,0.020000000000000018,-4.7238407,False,False,False,False,False,fatha
68,-1,40,40,َ,َ,2.8760000000000003,3.036,2.8960000000000004,0.1599999999999997,0.020000000000000018,-5.5587096,False,False,False,False,False,kasra
68,-1,41,41,ج,ج,3.036,3.116,3.056,0.08000000000000007,0.020000000000000018,-13.937575,False,False,False,False,False,kasra
68,-1,42,42,ِ,ِ,3.116,3.236,3.136,0.1200000000000001,0.020000000000000018,-7.816825,False,False,False,False,False,kasra
68,-1,43,43,ي,ي,3.236,3.516,3.2560000000000002,0.2799999999999998,0.020000000000000018,-0.023247777,False,False,False,False,False,kasra
68,-1,44,44,م,م,3.516,5.536,3.536,2.0199999999999996,0.020000000000000018,-0.7052577,False,False,False,False,False,kasra
68,-1,45,45,ِ,ِ,7.576,7.6044374999999995,7.596,0.028437499999999893,0.020000000000000462,-16.75489,False,False,False,False,False,none
68,1,0,0,ب,ب,7.4844375,7.5044375,7.5044375,0.019999999999999574,0.019999999999999574,-16.508362,False,False,False,False,False,kasra
68,1,1,1,ِ,ِ,7.5044375,7.5244375,7.5244375,0.020000000000000462,0.020000000000000462,-15.950587,False,False,False,False,True,sukun
68,1,2,2,س,س,7.5244375,7.5444375,7.5444375,0.019999999999999574,0.019999999999999574,-16.689194,False,False,False,False,True,sukun
68,1,3,3,ْ,ْ,7.5444375,7.9844375,7.5644375,0.4400000000000004,0.020000000000000462,-15.546948,False,False,False,False,False,kasra
68,1,4,4,م,م,7.9844375,8.0244375,8.0044375,0.03999999999999915,0.019999999999999574,-10.430986,False,False,False,False,False,kasra
68,1,5,5,ِ,ِ,8.0244375,8.9644375,8.0444375,0.9400000000000013,0.02000000000000135,-6.8035626,False,False,False,False,False,none
68,1,6,6, ,|,8.9644375,9.204437500000001,9.024437500000001,0.2400000000000002,0.0600000000000005,-0.03304117,False,False,False,False,False,none
68,1,7,7,ٱ,ا,9.204437500000001,9.284437500000001,9.2444375,0.08000000000000007,0.03999999999999915,-0.0007272354,False,False,False,False,False,none
68,1,8,8,ل,ل,9.284437500000001,9.7444375,9.3244375,0.4599999999999991,0.03999999999999915,-0.0019648236,False,True,False,False,False,fatha
68,1,9,9,ل,ل,9.7444375,9.8044375,9.7644375,0.0600000000000005,0.019999999999999574,-4.5299425e-06,False,True,False,False,False,fatha
68,1,10,10,ّ,ّ,9.8044375,9.8244375,9.8244375,0.019999999999999574,0.019999999999999574,-15.211308,False,False,False,False,False,fatha
68,1,11,11,َ,َ,9.8244375,9.9244375,9.8444375,0.09999999999999964,0.019999999999999574,-2.989147,False,False,False,False,False,kasra
68,1,12,12,ه,ه,9.9244375,9.9844375,9.9444375,0.0600000000000005,0.019999999999999574,-13.68325,False,False,False,False,False,kasra
68,1,13,13,ِ,ِ,9.9844375,10.0844375,10.024437500000001,0.09999999999999964,0.040000000000000924,-0.0016739173,False,False,False,False,False,none
68,1,14,14, ,|,10.0844375,10.5044375,10.1444375,0.41999999999999993,0.0600000000000005,-0.00053358864,False,False,False,False,False,none
68,1,15,15,ٱ,ا,10.5044375,10.684437500000001,10.524437500000001,0.1800000000000015,0.02000000000000135,-8.70224e-06,False,False,False,False,False,none
68,1,16,16,ل,ل,10.684437500000001,10.704437500000001,10.704437500000001,0.019999999999999574,0.019999999999999574,-17.607473,False,True,False,False,False,fatha
