surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
55,-1,0,0,أ,أ,1.064,1.104,1.084,0.040000000000000036,0.020000000000000018,-16.021742,False,False,False,False,False,fatha
55,-1,1,1,َ,َ,1.104,1.244,1.124,0.1399999999999999,0.020000000000000018,-15.213878,False,False,False,False,False,damma
55,-1,2,2,ع,ع,1.244,1.304,1.264,0.06000000000000005,0.020000000000000018,-18.869146,False,False,False,False,False,damma
55,-1,3,3,ُ,ُ,1.304,1.3840000000000001,1.324,0.08000000000000007,0.020000000000000018,-16.813,False,False,False,False,False,damma
55,-1,4,4,و,و,1.3840000000000001,1.424,1.404,0.039999999999999813,0.019999999999999796,-15.9275055,False,False,False,False,False,damma
55,-1,5,5,ذ,ذ,1.424,1.444,1.444,0.020000000000000018,0.020000000000000018,-17.81646,False,False,False,False,False,damma
55,-1,6,6,ُ,ُ,1.444,1.464,1.464,0.020000000000000018,0.020000000000000018,-16.899443,False,False,False,False,False,kasra
55,-1,7,7, ,|,1.464,1.484,1.484,0.020000000000000018,0.020000000000000018,-0.0022802562,False,False,False,False,False,kasra
55,-1,8,8,ب,ب,1.484,1.504,1.504,0.020000000000000018,0.020000000000000018,-16.609827,False,False,False,False,False,kasra
55,-1,9,9,ِ,ِ,1.504,1.524,1.524,0.020000000000000018,0.020000000000000018,-16.38532,False,False,False,False,False,none
55,-1,10,10,ا,ا,1.524,1.564,1.564,0.040000000000000036,0.040000000000000036,-2.7894308e-05,False,False,False,False,False,none
55,-1,11,11,ل,ل,1.564,1.7440000000000002,1.604,0.18000000000000016,0.040000000000000036,-1.0132737e-05,False,True,False,False,False,fatha
55,-1,12,12,ل,ل,1.7440000000000002,1.764,1.764,0.019999999999999796,0.019999999999999796,-3.4331686e-05,False,True,False,False,False,fatha
55,-1,13,13,ّ,ّ,1.764,1.804,1.804,0.040000000000000036,0.040000000000000036,-0.23397057,False,False,False,False,False,fatha
55,-1,14,14,َ,َ,1.804,2.084,1.844,0.28,0.040000000000000036,-0.11295348,False,False,False,False,False,kasra
55,-1,15,15,ه,ه,2.084,2.144,2.104,0.06000000000000005,0.020000000000000018,-0.00042667822,False,False,False,False,False,kasra
55,-1,16,16,ِ,ِ,2.144,2.224,2.184,0.08000000000000007,0.040000000000000036,-0.004236591,False,False,False,False,False,kasra
55,-1,17,17, ,|,2.224,2.924,2.2840000000000003,0.6999999999999997,0.06000000000000005,-0.1804918,False,False,False,False,False,kasra
55,-1,18,18,م,م,2.924,3.024,2.944,0.10000000000000009,0.020000000000000018,-1.0490363e-05,False,False,False,False,False,kasra
55,-1,19,19,ِ,ِ,3.024,3.344,3.044,0.31999999999999984,0.020000000000000018,-14.544804,False,False,False,False,False,fatha
55,-1,20,20,ن,ن,3.344,3.404,3.364,0.06000000000000005,0.020000000000000018,-2.741776e-05,False,False,False,False,False,fatha
55,-1,21,21,َ,َ,3.404,3.464,3.424,0.06000000000000005,0.020000000000000018,-15.02318,False,False,False,False,False,none
55,-1,22,22, ,|,3.464,3.524,3.524,0.06000000000000005,0.06000000000000005,-0.014080268,False,False,False,False,False,none
55,-1,23,23,ا,ا,3.524,3.584,3.564,0.06000000000000005,0.040000000000000036,-0.21996807,False,False,False,False,False,none
55,-1,24,24,ل,ل,3.584,3.764,3.644,0.17999999999999972,0.06000000000000005,-0.09174535,False,True,False,False,False,fatha
55,-1,25,25,ش,ش,3.764,3.804,3.784,0.040000000000000036,0.020000000000000018,-13.226521,False,True,False,False,False,fatha
55,-1,26,26,ّ,ّ,3.804,3.844,3.844,0.040000000000000036,0.040000000000000036,-0.023696491,False,False,False,False,False,fatha
55,-1,27,27,َ,َ,3.844,4.024,3.884,0.18000000000000016,0.040000000000000036,-0.021762244,False,False,False,False,True,sukun
55,-1,28,28,ي,ي,4.024,4.104,4.0440000000000005,0.08000000000000007,0.020000000000000462,-13.995243,False,False,False,False,True,sukun
55,-1,29,29,ْ,ْ,4.104,4.224,4.1240000000000006,0.1200000000000001,0.020000000000000462,-8.753145,False,False,False,False,False,fatha
55,-1,30,30,ط,ط,4.224,4.424,4.244000000000001,0.20000000000000018,0.020000000000000462,-14.974409,True,False,False,False,False,fatha
55,-1,31,31,َ,َ,4.424,4.444,4.444,0.019999999999999574,0.019999999999999574,-12.588355,False,False,False,False,False,kasra
55,-1,32,32,ا,ا,4.444,4.464,4.464,0.020000000000000462,0.020000000000000462,-13.1860485,False,False,False,False,False,kasra
55,-1,33,33,ن,ن,4.464,4.5040000000000004,4.484,0.040000000000000036,0.019999999999999574,-10.32859,False,False,False,False,False,kasra
55,-1,34,34,ِ,ِ,4.5040000000000004,5.864000000000001,4.524,1.3600000000000003,0.019999999999999574,-6.727812,False,False,False,False,False,none
55,-1,35,35, ,|,5.864000000000001,6.184,5.944000000000001,0.3199999999999994,0.08000000000000007,-0.21294452,False,False,False,False,False,none
55,-1,36,36,ا,ا,6.184,6.244000000000001,6.224,0.0600000000000005,0.040000000000000036,-0.1793584,False,False,False,False,False,none
55,-1,37,37,ل,ل,6.244000000000001,6.424,6.304,0.17999999999999972,0.05999999999999961,-0.010974027,False,True,False,False,False,fatha
55,-1,38,38,ر,ر,6.424,6.444000000000001,6.444000000000001,0.020000000000000462,0.020000000000000462,-0.00086949207,False,True,False,False,False,fatha
55,-1,39,39,ّ,ّ,6.444000000000001,6.5040000000000004,6.5040000000000004,0.05999999999999961,0.05999999999999961,-0.016466627,False,False,False,False,False,fatha
55,-1,40,40,َ,َ,6.5040000000000004,6.6240000000000006,6.524000000000001,0.1200000000000001,0.020000000000000462,-0.00061076105,False,False,False,False,False,kasra
55,-1,41,41,ج,ج,6.6240000000000006,7.464,6.644,0.8399999999999999,0.019999999999999574,-5.31884,False,False,False,False,False,kasra
55,-1,42,42,ِ,ِ,7.464,8.844,7.484000000000001,1.379999999999999,0.020000000000000462,-0.30431706,False,False,False,False,False,kasra
55,-1,43,43,ي,ي,8.844,9.304,8.864,0.46000000000000085,0.02000000000000135,-11.038094,False,False,False,False,False,kasra
55,-1,44,44,م,م,9.304,9.424,9.324,0.11999999999999922,0.019999999999999574,-13.922875,False,False,False,False,False,kasra
55,-1,45,45,ِ,ِ,9.424,9.459,9.443999999999999,0.03500000000000014,0.019999999999999574,-13.214846,False,False,False,False,False,none
55,1,0,0,ب,ب,9.319,9.359,9.339,0.03999999999999915,0.019999999999999574,-17.740242,False,False,False,False,False,kasra
55,1,1,1,ِ,ِ,9.359,9.379,9.379,0.019999999999999574,0.019999999999999574,-15.6313505,False,False,False,False,True,sukun
55,1,2,2,س,س,9.379,9.399000000000001,9.399000000000001,0.02000000000000135,0.02000000000000135,-15.91153,False,False,False,False,True,sukun
55,1,3,3,ْ,ْ,9.399000000000001,9.539,9.419,0.1399999999999988,0.019999999999999574,-13.674184,False,False,False,False,False,kasra
55,1,4,4,م,م,9.539,9.599,9.559000000000001,0.0600000000000005,0.02000000000000135,-1.12056105e-05,False,False,False,False,False,kasra
55,1,5,5,ِ,ِ,9.599,9.659,9.619,0.0600000000000005,0.019999999999999574,-15.065456,False,False,False,False,False,none
55,1,6,6, ,|,9.659,9.699,9.699,0.03999999999999915,0.03999999999999915,-0.3009425,False,False,False,False,False,none
55,1,7,7,ٱ,ا,9.699,9.779,9.739,0.08000000000000007,0.040000000000000924,-0.0843405,False,False,False,False,False,none
55,1,8,8,ل,ل,9.779,9.959,9.799,0.17999999999999972,0.019999999999999574,-7.510157e-06,False,True,False,False,False,fatha
55,1,9,9,ل,ل,9.959,10.139000000000001,9.979000000000001,0.1800000000000015,0.02000000000000135,-15.461811,False,True,False,False,False,fatha
55,1,10,10,ّ,ّ,10.139000000000001,10.339,10.159,0.1999999999999993,0.019999999999999574,-12.944612,False,False,False,False,False,fatha
55,1,11,11,َ,َ,10.339,10.939,10.359,0.5999999999999996,0.019999999999999574,-13.868876,False,False,False,False,False,kasra
55,1,12,12,ه,ه,10.939,10.979000000000001,10.959,0.040000000000000924,0.019999999999999574,-15.513678,False,False,False,False,False,kasra
55,1,13,13,ِ,ِ,10.979000000000001,11.959,10.999,0.9799999999999986,0.019999999999999574,-6.307108,False,False,False,False,False,none
55,1,14,14, ,|,11.959,12.159,12.019,0.20000000000000107,0.0600000000000005,-0.02036608,False,False,False,False,False,none
55,1,15,15,ٱ,ا,12.159,12.259,12.199,0.09999999999999964,0.03999999999999915,-0.00068869203,False,False,False,False,False,none
55,1,16,16,ل,ل,12.259,12.319,12.279,0.0600000000000005,0.019999999999999574,-3.933899e-06,False,True,False,False,False,fatha
55,1,17,17,ر,ر,12.319,12.519,12.339,0.1999999999999993,0.019999999999999574,-14.602069,False,True,False,False,False,fatha
55,1,18,18,ّ,ّ,12.519,12.559000000000001,12.539000000000001,0.040000000000000924,0.02000000000000135,-15.078678,False,False,False,False,False,fatha
55,1,19,19,َ,َ,12.559000000000001,12.699,12.599,0.1399999999999988,0.03999999999999915,-0.00064955227,False,False,False,False,True,sukun
55,1,20,20,ح,ح,12.699,12.819,12.719000000000001,0.120000000000001,0.02000000000000135,-16.878925,False,False,False,False,True,sukun
55,1,21,21,ْ,ْ,12.819,12.959,12.839,0.1399999999999988,0.019999999999999574,-0.35117745,False,False,True,False,False,fatha
55,1,22,22,م,م,12.959,13.839,12.979000000000001,0.8800000000000008,0.02000000000000135,-11.158397,False,False,True,False,False,fatha
55,1,23,23,َ,َ,13.839,14.039000000000001,13.859000000000002,0.20000000000000107,0.02000000000000135,-15.120195,False,False,True,False,False,none
55,1,24,25,ٰ,ا,14.039000000000001,14.599,14.059000000000001,0.5599999999999987,0.019999999999999574,-0.07730099,False,False,False,False,False,kasra
55,1,25,26,ن,ن,14.599,14.639,14.619,0.03999999999999915,0.019999999999999574,-4.5299425e-06,False,False,False,False,False,kasra
55,1,26,27,ِ,ِ,14.639,15.419,14.659,0.7800000000000011,0.02000000000000135,-7.133807,False,False,False,False,False,none
55,1,27,28, ,|,15.419,15.579,15.479,0.16000000000000014,0.05999999999999872,-0.020615177,False,False,False,False,False,none
55,1,28,29,ٱ,ا,15.579,15.979,15.599,0.3999999999999986,0.019999999999999574,-14.660992,False,False,False,False,False,none
55,1,29,30,ل,ل,15.979,16.039,16.019,0.060000000000002274,0.03999999999999915,-8.344614e-06,False,True,False,False,False,fatha
55,1,30,31,ر,ر,16.039,16.059,16.059,0.019999999999999574,0.019999999999999574,-15.575553,False,True,False,False,False,fatha
55,1,31,32,ّ,ّ,16.059,16.079,16.079,0.019999999999999574,0.019999999999999574,-0.010335966,False,False,False,False,False,fatha
