surah_no,verse_no,text,n_letters_aligned,ctc_mean_score,t_start,t_end,char_count,word_count,syllable_count,madd_count,emphatic_count,ghunnah_count,syllable_count_full,madd_count_full,emphatic_count_full,Duration_s,Mean_Pitch_Hz,Pitch_Variance,Pitch_Range_Hz,Pitch_Voiced_Frames,Pitch_Total_Frames,Mean_Intensity_dB,HNR_dB,Mean_RMS,Spectral_Centroid_Hz,Spectral_Rolloff85_Hz,Silence_before_s
26,-1,أَعُوذُ بِاللَّهِ مِنَ الشَّيْطَانِ الرَّجِيمِ,46,-9.91507339477539,0.33999999999999997,6.7,46,5,14,0,1,0,14,3,1,6.3600625,182.89424027328218,27.104035590316425,140.91318521092813,508.0,633.0,69.33516612191762,14.369706974760097,0.12322240322828293,1848.1918039505683,3513.190954773869,0.0
26,1,بِسْمِ ٱللَّهِ ٱلرَّحْمَـٰنِ ٱلرَّحِيمِ طسٓمٓ,44,-11.678051948547363,6.954875,13.416062499999999,45,5,13,3,1,0,13,4,1,6.461125,195.27523728155734,9.691128902604666,121.64666784423486,575.0,643.0,70.82006200442333,18.377079625191364,0.12253345549106598,1835.6613661279125,3428.952660891089,0.2548750000000002
26,2,تِلْكَ ءَايَـٰتُ ٱلْكِتَـٰبِ ٱلْمُبِينِ,37,-5.936315536499023,13.2160625,18.7393125,39,4,13,2,0,0,13,4,0,5.52325,187.04557570795296,27.364388366250612,130.57807297664442,474.0,549.0,71.36390734999088,11.393546122763597,0.13531051576137543,1646.664520994023,3274.2955202312137,0.0
26,3,لَعَلَّكَ بَـٰخِعٌۭ نَّفْسَكَ أَلَّا يَكُونُوا۟ مُؤْمِنِينَ,56,-5.777156352996826,18.53925,26.466687500000003,59,6,19,1,0,2,20,5,1,7.9274375,193.3847075101483,12.025256444267283,57.45108708324827,682.0,789.0,72.44790745898298,14.464178836184505,0.13835713267326355,1783.2833544816804,3498.771421370968,0.0
26,4,إِن نَّشَأْ نُنَزِّلْ عَلَيْهِم مِّنَ ٱلسَّمَآءِ ءَايَةًۭ فَظَلَّتْ أَعْنَـٰقُهُمْ لَهَا خَـٰضِعِينَ,98,-6.0572028160095215,26.2666875,39.7575625,101,11,32,3,3,3,33,7,4,13.490875,179.02042800594387,17.725753275854014,115.57452890458345,1214.0,1346.0,73.04595961486868,13.723885417476396,0.14162343740463257,1783.0102729809807,3374.074348341232,0.0
26,5,وَمَا يَأْتِيهِم مِّن ذِكْرٍۢ مِّنَ ٱلرَّحْمَـٰنِ مُحْدَثٍ إِلَّا كَانُوا۟ عَنْهُ مُعْرِضِينَ,90,-4.184699058532715,39.6575,50.957499999999996,93,11,25,1,1,4,27,7,1,11.2999375,182.40370686881113,21.40939400236663,138.59838967326786,994.0,1126.0,71.83516774167427,12.420357115688889,0.1264154314994812,1653.6261301151217,3238.7447033898306,0.0
26,6,فَقَدْ كَذَّبُوا۟ فَسَيَأْتِيهِمْ أَنۢبَـٰٓؤُا۟ مَا كَانُوا۟ بِهِۦ يَسْتَهْزِءُونَ,76,-8.54240894317627,51.9015625,62.401875000000004,82,8,25,2,1,0,25,8,1,10.5003125,177.86456090167616,23.269283230671086,118.06396202470351,911.0,1047.0,72.37490934256407,13.54706145241234,0.14046698808670044,1747.515257787304,3339.048252279635,0.9440625000000011
26,7,أَوَلَمْ يَرَوْا۟ إِلَى ٱلْأَرْضِ كَمْ أَنۢبَتْنَا فِيهَا مِن كُلِّ زَوْجٍۢ كَرِيمٍ,80,-9.760629653930664,62.201875,73.63749999999999,83,11,21,0,1,2,23,4,1,11.4355625,181.21352465439364,16.90795570478752,227.5824227807072,1037.0,1140.0,72.13083089060463,13.003647134223161,0.1304730623960495,1780.1933385188154,3371.4647346368715,0.0
26,8,إِنَّ فِى ذَٰلِكَ لَـَٔايَةًۭ ۖ وَمَا كَانَ أَكْثَرُهُم مُّؤْمِنِينَ,63,-9.904976844787598,73.5975,82.11075,68,8,22,1,0,3,23,5,0,8.51325,167.44283571667094,21.005533246402447,127.2489482612855,767.0,848.0,71.78912796218358,13.243131237110605,0.11418277025222778,1612.6695309210968,3194.2883895131085,0.0
26,9,وَإِنَّ رَبَّكَ لَهُوَ ٱلْعَزِيزُ ٱلرَّحِيمُ,44,-7.854546070098877,83.17075,88.25999999999999,44,5,15,0,0,1,15,3,0,5.0891875,199.04510824255013,18.327108205343965,199.50425682556033,475.0,505.0,77.31572331344242,15.228204334476867,0.22306279838085175,1593.5161826363856,2829.19921875,1.0600000000000023
