surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
108,-1,0,0,أ,أ,0.0,0.02,0.02,0.02,0.02,-18.820312,False,False,False,False,False,fatha
108,-1,1,1,َ,َ,0.02,0.04,0.04,0.02,0.02,-20.035156,False,False,False,False,False,damma
108,-1,2,2,ع,ع,0.04,0.06,0.06,0.019999999999999997,0.019999999999999997,-21.375,False,False,False,False,False,damma
108,-1,3,3,ُ,ُ,0.06,0.08,0.08,0.020000000000000004,0.020000000000000004,-19.691406,False,False,False,False,False,damma
108,-1,4,4,و,و,0.08,0.1,0.1,0.020000000000000004,0.020000000000000004,-19.761719,False,False,False,False,False,damma
108,-1,5,5,ذ,ذ,0.1,0.12,0.12,0.01999999999999999,0.01999999999999999,-14.28712,False,False,False,False,False,damma
108,-1,6,6,ُ,ُ,0.12,0.14,0.14,0.020000000000000018,0.020000000000000018,-18.250057,False,False,False,False,False,kasra
108,-1,7,7, ,|,0.14,0.16,0.16,0.01999999999999999,0.01999999999999999,-15.7381315,False,False,False,False,False,kasra
108,-1,8,8,ب,ب,0.16,0.18,0.18,0.01999999999999999,0.01999999999999999,-15.241782,False,False,False,False,False,kasra
108,-1,9,9,ِ,ِ,0.18,0.2,0.2,0.020000000000000018,0.020000000000000018,-3.8039021,False,False,False,False,False,none
108,-1,10,10,ا,ا,0.2,0.22,0.22,0.01999999999999999,0.01999999999999999,-12.724613,False,False,False,False,False,none
108,-1,11,11,ل,ل,0.22,0.3,0.24,0.07999999999999999,0.01999999999999999,-17.383793,False,True,False,False,False,fatha
108,-1,12,12,ل,ل,0.3,0.34,0.32,0.040000000000000036,0.020000000000000018,-15.944709,False,True,False,False,False,fatha
108,-1,13,13,ّ,ّ,0.34,0.36,0.36,0.019999999999999962,0.019999999999999962,-14.686406,False,False,False,False,False,fatha
108,-1,14,14,َ,َ,0.36,0.38,0.38,0.020000000000000018,0.020000000000000018,-10.226314,False,False,False,False,False,kasra
108,-1,15,15,ه,ه,0.38,0.52,0.4,0.14,0.020000000000000018,-16.626472,False,False,False,False,False,kasra
108,-1,16,16,ِ,ِ,0.52,0.54,0.54,0.020000000000000018,0.020000000000000018,-18.81836,False,False,False,False,False,kasra
108,-1,17,17, ,|,0.54,0.56,0.56,0.020000000000000018,0.020000000000000018,-16.711428,False,False,False,False,False,kasra
108,-1,18,18,م,م,0.56,0.64,0.58,0.07999999999999996,0.019999999999999907,-1.41858045e-05,False,False,False,False,False,kasra
108,-1,19,19,ِ,ِ,0.64,0.68,0.68,0.040000000000000036,0.040000000000000036,-0.0001473908,False,False,False,False,False,fatha
108,-1,20,20,ن,ن,0.68,0.72,0.7000000000000001,0.039999999999999925,0.020000000000000018,-12.009009,False,False,False,False,False,fatha
108,-1,21,21,َ,َ,0.72,0.74,0.74,0.020000000000000018,0.020000000000000018,-17.379208,False,False,False,False,False,none
108,-1,22,22, ,|,0.74,0.8,0.78,0.06000000000000005,0.040000000000000036,-1.4245407e-05,False,False,False,False,False,none
108,-1,23,23,ا,ا,0.8,0.86,0.8200000000000001,0.05999999999999994,0.020000000000000018,-2.731437,False,False,False,False,False,none
108,-1,24,24,ل,ل,0.86,0.88,0.88,0.020000000000000018,0.020000000000000018,-6.9258196e-05,False,True,False,False,False,fatha
108,-1,25,25,ش,ش,0.88,1.06,0.9,0.18000000000000005,0.020000000000000018,-17.185953,False,True,False,False,False,fatha
108,-1,26,26,ّ,ّ,1.06,1.08,1.08,0.020000000000000018,0.020000000000000018,-15.871599,False,False,False,False,False,fatha
108,-1,27,27,َ,َ,1.08,1.1,1.1,0.020000000000000018,0.020000000000000018,-11.601611,False,False,False,False,True,sukun
108,-1,28,28,ي,ي,1.1,1.12,1.12,0.020000000000000018,0.020000000000000018,-15.988294,False,False,False,False,True,sukun
108,-1,29,29,ْ,ْ,1.12,1.1400000000000001,1.1400000000000001,0.020000000000000018,0.020000000000000018,-11.769753,False,False,False,False,False,fatha
108,-1,30,30,ط,ط,1.1400000000000001,1.16,1.16,0.019999999999999796,0.019999999999999796,-15.214517,True,False,False,False,False,fatha
108,-1,31,31,َ,َ,1.16,1.22,1.18,0.06000000000000005,0.020000000000000018,-3.6758034,False,False,False,False,False,kasra
108,-1,32,32,ا,ا,1.22,1.24,1.24,0.020000000000000018,0.020000000000000018,-10.769557,False,False,False,False,False,kasra
108,-1,33,33,ن,ن,1.24,1.26,1.26,0.020000000000000018,0.020000000000000018,-13.03326,False,False,False,False,False,kasra
108,-1,34,34,ِ,ِ,1.26,1.42,1.28,0.15999999999999992,0.020000000000000018,-19.617188,False,False,False,False,False,none
108,-1,35,35, ,|,1.42,1.44,1.44,0.020000000000000018,0.020000000000000018,-10.996111,False,False,False,False,False,none
108,-1,36,36,ا,ا,1.44,1.46,1.46,0.020000000000000018,0.020000000000000018,-17.44339,False,False,False,False,False,none
108,-1,37,37,ل,ل,1.46,1.48,1.48,0.020000000000000018,0.020000000000000018,-17.291037,False,True,False,False,False,fatha
108,-1,38,38,ر,ر,1.48,1.5,1.5,0.020000000000000018,0.020000000000000018,-17.326176,False,True,False,False,False,fatha
108,-1,39,39,ّ,ّ,1.5,1.52,1.52,0.020000000000000018,0.020000000000000018,-19.578127,False,False,False,False,False,fatha
108,-1,40,40,َ,َ,1.52,1.54,1.54,0.020000000000000018,0.020000000000000018,-19.068365,False,False,False,False,False,kasra
108,-1,41,41,ج,ج,1.54,1.56,1.56,0.020000000000000018,0.020000000000000018,-11.967166,False,False,False,False,False,kasra
108,-1,42,42,ِ,ِ,1.56,1.58,1.58,0.020000000000000018,0.020000000000000018,-10.949758,False,False,False,False,False,kasra
108,-1,43,43,ي,ي,1.58,1.6,1.6,0.020000000000000018,0.020000000000000018,-15.767589,False,False,False,False,False,kasra
108,-1,44,44,م,م,1.6,1.62,1.62,0.020000000000000018,0.020000000000000018,-18.789072,False,False,False,False,False,kasra
108,-1,45,45,ِ,ِ,1.62,1.6400000000000001,1.6400000000000001,0.020000000000000018,0.020000000000000018,-3.8802438,False,False,False,False,False,none
108,1,0,0,ب,ب,1.6600000000000001,1.68,1.68,0.019999999999999796,0.019999999999999796,-14.408716,False,False,False,False,False,kasra
108,1,1,1,ِ,ِ,1.68,1.7,1.7,0.020000000000000018,0.020000000000000018,-7.5047083,False,False,False,False,True,sukun
108,1,2,2,س,س,1.7,1.72,1.72,0.020000000000000018,0.020000000000000018,-18.769556,False,False,False,False,True,sukun
